N,topology,degree_k,rewire_p,trial,converged,conv_tick,total_ticks,final_coord,final_majority,final_cryst,final_norm_str,final_belief_err
500,sw_p05,8,0.5,40,true,179,379,1.0,1.0,498,0.8658313465486116,0.0
500,sw_p05,8,0.5,12,true,61,261,1.0,1.0,498,0.9066109250066922,0.0
500,sw_p05,8,0.5,30,true,61,261,1.0,1.0,496,0.9103055323885948,0.0
500,sw_p05,8,0.5,6,true,80,280,1.0,1.0,498,0.8798431711937152,0.0
500,sw_p05,8,0.5,15,true,71,271,1.0,1.0,499,0.8769857581560582,0.0
500,sw_p05,8,0.5,27,true,64,264,1.0,1.0,497,0.8910127887989948,0.0
500,sw_p05,8,0.5,3,true,105,305,1.0,1.0,500,0.878287711558916,0.0
500,sw_p05,8,0.5,21,true,64,264,1.0,1.0,499,0.8941477241709394,0.0
500,sw_p05,8,0.5,9,true,65,265,1.0,1.0,497,0.8928126636613264,0.0
500,sw_p05,8,0.5,18,true,68,268,1.0,1.0,499,0.8947535668505888,0.0
500,sw_p05,8,0.5,24,true,74,274,1.0,1.0,498,0.8859242245763458,0.0
500,sw_p05,16,0.5,25,true,38,238,1.0,1.0,497,0.9225922388350135,0.0
500,sw_p05,16,0.5,35,true,49,249,1.0,1.0,496,0.9029735462665296,0.0
500,sw_p05,16,0.5,19,true,60,260,1.0,1.0,497,0.8725478392143876,0.0
500,sw_p05,16,0.5,37,true,47,247,1.0,1.0,499,0.9154622365171396,0.0
500,sw_p05,16,0.5,28,true,60,260,1.0,1.0,497,0.8907146483608355,0.0
500,sw_p05,16,0.5,13,true,68,268,1.0,1.0,499,0.8683730893699909,0.0
500,sw_p05,16,0.5,43,true,77,277,1.0,1.0,498,0.8709271926325105,0.0
500,sw_p05,16,0.5,1,true,83,283,1.0,1.0,499,0.8767182854659633,0.0
500,sw_p05,16,0.5,4,true,36,236,1.0,1.0,496,0.9236141121388832,0.0
500,sw_p05,16,0.5,47,true,45,245,1.0,1.0,496,0.9141267433157028,0.0
500,sw_p05,16,0.5,7,true,45,245,1.0,1.0,498,0.9186194678643266,0.0
500,sw_p05,16,0.5,41,true,57,257,1.0,1.0,495,0.8933280090285867,0.0
500,sw_p05,16,0.5,39,true,50,250,1.0,1.0,498,0.9044799751604302,0.0
500,sw_p05,16,0.5,45,true,53,253,1.0,1.0,495,0.8935148147768719,0.0
500,sw_p05,16,0.5,16,true,35,235,1.0,1.0,495,0.9244171731830836,0.0
500,sw_p05,16,0.5,22,true,55,255,1.0,1.0,496,0.8862888517447844,0.0
500,sw_p05,16,0.5,10,true,54,254,1.0,1.0,498,0.9016120381214251,0.0
500,sw_p05,16,0.5,33,true,95,295,1.0,1.0,498,0.8847802512187706,0.0
500,sw_p05,16,0.5,31,true,81,281,1.0,1.0,499,0.8749983193420161,0.0
500,sw_p05,16,0.5,49,true,78,278,1.0,1.0,500,0.8711824133800224,0.0
500,sw_p05,16,0.5,44,true,47,247,1.0,1.0,497,0.9149179848076596,0.0
500,sw_p05,16,0.5,38,true,61,261,1.0,1.0,496,0.8854754488826174,0.0
500,sw_p05,16,0.5,20,true,74,274,1.0,1.0,500,0.8726407571752233,0.0
500,sw_p05,16,0.5,26,true,73,273,1.0,1.0,498,0.8701508812579878,0.0
500,sw_p05,16,0.5,2,true,34,234,1.0,1.0,495,0.9253029142935157,0.0
500,sw_p05,16,0.5,14,true,65,265,1.0,1.0,497,0.8726056714280442,0.0
500,sw_p05,16,0.5,46,true,49,249,1.0,1.0,496,0.9045434553290839,0.0
500,sw_p05,16,0.5,23,true,41,241,1.0,1.0,497,0.9198669903512438,0.0
500,sw_p05,16,0.5,36,true,52,252,1.0,1.0,497,0.9017187872135988,0.0
500,sw_p05,16,0.5,8,true,48,248,1.0,1.0,496,0.908894420603801,0.0
500,sw_p05,16,0.5,48,true,56,256,1.0,1.0,497,0.8916815103272807,0.0
500,sw_p05,16,0.5,34,true,64,264,1.0,1.0,499,0.8789088816929943,0.0
500,sw_p05,16,0.5,40,true,78,278,1.0,1.0,496,0.8709330321148285,0.0
500,sw_p05,16,0.5,5,true,75,275,1.0,1.0,499,0.8699189798710967,0.0
500,sw_p05,16,0.5,42,true,60,260,1.0,1.0,498,0.8913203058256756,0.0
500,sw_p05,16,0.5,11,true,47,247,1.0,1.0,494,0.9089279297648116,0.0
500,sw_p05,16,0.5,32,true,51,251,1.0,1.0,496,0.9102772187831699,0.0
500,sw_p05,16,0.5,50,true,55,255,1.0,1.0,494,0.8906147216240904,0.0
500,sw_p05,16,0.5,17,true,43,243,1.0,1.0,490,0.9195156276659993,0.0
500,sw_p05,16,0.5,29,true,87,287,1.0,1.0,500,0.8847679560862536,0.0
500,sw_p05,16,0.5,27,true,53,253,1.0,1.0,498,0.8950227211027103,0.0
500,sw_p05,16,0.5,24,true,57,257,1.0,1.0,497,0.8939913777666464,0.0
500,sw_p05,16,0.5,15,true,36,236,1.0,1.0,499,0.9227204383829927,0.0
500,sw_p05,16,0.5,21,true,62,262,1.0,1.0,498,0.876619323090283,0.0
500,sw_p05,16,0.5,12,true,51,251,1.0,1.0,497,0.8960458217626611,0.0
500,sw_p05,16,0.5,6,true,78,278,1.0,1.0,499,0.8732724265050056,0.0
500,sw_p05,16,0.5,3,true,48,248,1.0,1.0,497,0.9075130320688003,0.0
500,sw_p05,16,0.5,18,true,43,243,1.0,1.0,494,0.9146108432528562,0.0
500,sw_p05,16,0.5,9,true,61,261,1.0,1.0,496,0.8770865243788697,0.0
500,sw_p05,16,0.5,30,true,51,251,1.0,1.0,495,0.9052595398603775,0.0
500,scalefree,4,0.0,16,true,170,370,1.0,1.0,491,0.8796677898081807,0.0
500,scalefree,4,0.0,45,true,231,431,1.0,1.0,499,0.8926209387973698,0.0
500,scalefree,4,0.0,37,true,243,443,0.994535519125683,0.998,492,0.8796223102428099,0.003984000000000001
500,scalefree,4,0.0,19,true,361,561,1.0,1.0,499,0.8749560549125012,0.0
500,scalefree,4,0.0,4,true,382,582,1.0,1.0,494,0.8665418795307359,0.0
500,scalefree,4,0.0,28,true,402,602,1.0,1.0,497,0.8746244991476749,0.0
500,scalefree,4,0.0,13,true,274,474,1.0,1.0,495,0.8897926833747448,0.0
500,scalefree,4,0.0,35,true,323,523,1.0,1.0,497,0.8675269330094857,0.0
500,scalefree,4,0.0,43,true,312,512,1.0,1.0,494,0.8769221149718993,0.001
500,scalefree,4,0.0,47,true,481,681,1.0,1.0,496,0.8599133018919918,0.0
500,scalefree,4,0.0,31,true,506,706,1.0,1.0,497,0.8533865841772859,0.0
500,scalefree,4,0.0,49,true,383,583,0.9943820224719101,0.998,496,0.877083413706905,0.0028840000000000016
500,scalefree,4,0.0,22,true,563,763,1.0,1.0,495,0.8412903467552356,0.0
500,scalefree,4,0.0,1,true,372,572,1.0,0.996,494,0.8712969073579114,0.008769333333333308
500,scalefree,4,0.0,39,true,415,615,1.0,1.0,499,0.864010144543541,0.0
500,scalefree,4,0.0,33,true,389,589,1.0,1.0,496,0.8527482831739988,0.0
500,scalefree,4,0.0,7,true,585,785,1.0,1.0,496,0.8560014630922829,0.0
500,scalefree,4,0.0,41,true,626,826,1.0,1.0,494,0.8627451873961852,0.0
500,scalefree,4,0.0,10,true,525,725,1.0,1.0,490,0.8464350733588246,0.0
500,scalefree,4,0.0,17,true,326,526,1.0,1.0,497,0.8559776239231607,0.0008999999999999999
500,scalefree,4,0.0,25,true,604,804,0.9944444444444445,0.982,497,0.8442647620787874,0.03269200000000015
500,scalefree,4,0.0,48,true,247,447,1.0,1.0,492,0.8789861635699258,0.0
500,scalefree,4,0.0,32,true,263,463,1.0,1.0,496,0.8811212786288789,0.0
500,scalefree,4,0.0,38,true,309,509,1.0,1.0,493,0.8657599147113937,0.0
500,scalefree,4,0.0,29,true,451,651,1.0,1.0,495,0.8408630798307726,0.0
500,scalefree,4,0.0,5,true,508,708,0.9943820224719101,0.994,495,0.8441143257230342,0.010804000000000162
500,scalefree,4,0.0,23,true,351,551,1.0,1.0,497,0.8705687716416061,0.0
500,scalefree,4,0.0,42,true,273,473,1.0,1.0,492,0.8697284564046378,0.0
500,scalefree,4,0.0,44,true,361,561,1.0,1.0,495,0.8696870418752816,0.0
500,scalefree,4,0.0,8,true,332,532,1.0,1.0,496,0.8597126427613756,0.0
500,scalefree,4,0.0,2,true,269,469,1.0,1.0,497,0.870166330830961,0.0
500,scalefree,4,0.0,20,true,470,670,1.0,1.0,494,0.8554177955761966,0.0
500,scalefree,4,0.0,46,true,578,778,1.0,1.0,497,0.8474955075668454,0.0
500,scalefree,4,0.0,40,true,542,742,0.9886363636363636,0.984,495,0.8633643057395944,0.030604000000000017
500,scalefree,4,0.0,14,true,652,852,0.9888888888888889,0.994,498,0.855618750502925,0.013917333333333512
500,scalefree,4,0.0,50,true,439,639,1.0,1.0,500,0.8545748766979208,0.0
500,scalefree,4,0.0,34,true,552,752,0.9944444444444445,0.986,496,0.8647929902563131,0.024739999999999946
500,scalefree,4,0.0,36,true,655,855,1.0,1.0,494,0.8596162909480417,0.0
500,scalefree,4,0.0,11,true,536,736,1.0,1.0,498,0.8721898322912854,0.0005
500,scalefree,4,0.0,26,true,524,724,1.0,1.0,498,0.8459519581385236,0.0
500,scalefree,4,0.0,21,true,283,483,1.0,1.0,498,0.8740244260087672,0.0
500,scalefree,4,0.0,18,true,543,743,1.0,1.0,498,0.8477436212267295,0.0
500,scalefree,4,0.0,3,true,317,517,1.0,1.0,496,0.8918787951508358,0.0
500,scalefree,4,0.0,30,true,478,678,1.0,1.0,494,0.8634200449457622,0.0008999999999999999
500,scalefree,4,0.0,15,true,386,586,1.0,1.0,498,0.8545740986151018,0.0005
500,scalefree,4,0.0,9,true,503,703,0.989010989010989,0.992,493,0.8534342379934154,0.014578666666666674
500,scalefree,4,0.0,6,true,718,918,1.0,1.0,496,0.8961733531937643,0.0
500,scalefree,4,0.0,27,true,324,524,1.0,1.0,492,0.8827926458932743,0.0
500,scalefree,4,0.0,12,true,326,526,1.0,1.0,495,0.8745787041873793,0.0
500,scalefree,4,0.0,24,true,1226,1426,1.0,1.0,498,0.8541942093833038,0.0
500,scalefree,8,0.0,35,true,65,265,1.0,1.0,496,0.907011773042888,0.0
500,scalefree,8,0.0,45,true,84,284,1.0,1.0,497,0.8873015060203713,0.0
500,scalefree,8,0.0,47,true,96,296,1.0,1.0,500,0.8811633380256882,0.0
500,scalefree,8,0.0,10,true,87,287,1.0,1.0,499,0.8870122290278629,0.0
500,scalefree,8,0.0,13,true,91,291,1.0,1.0,499,0.8857364201819871,0.0
500,scalefree,8,0.0,39,true,110,310,1.0,1.0,497,0.8694901985906246,0.0
500,scalefree,8,0.0,4,true,92,292,1.0,1.0,494,0.887063969761057,0.0
500,scalefree,8,0.0,33,true,121,321,1.0,1.0,497,0.8597420362768714,0.0
500,scalefree,8,0.0,31,true,106,306,1.0,1.0,500,0.8698405736299052,0.0
500,scalefree,8,0.0,28,true,84,284,1.0,1.0,497,0.8835573571449487,0.0
500,scalefree,8,0.0,19,true,100,300,1.0,1.0,499,0.8769182433238792,0.0
500,scalefree,8,0.0,49,true,96,296,1.0,1.0,499,0.8778141422140596,0.0
500,scalefree,8,0.0,7,true,81,281,1.0,1.0,498,0.9015483179978669,0.0
500,scalefree,8,0.0,1,true,71,271,1.0,1.0,499,0.8999048121462669,0.0
500,scalefree,8,0.0,16,true,115,315,1.0,1.0,500,0.8725127711739668,0.0
500,scalefree,8,0.0,43,true,108,308,1.0,1.0,499,0.8668060875946879,0.0
500,scalefree,8,0.0,22,true,211,411,1.0,1.0,499,0.8587101426750335,0.0
500,scalefree,8,0.0,41,true,118,318,1.0,1.0,492,0.8655967791024254,0.0
500,scalefree,8,0.0,25,true,184,384,1.0,1.0,500,0.8685676097144609,0.0
500,scalefree,8,0.0,37,true,184,384,1.0,1.0,498,0.8608861840581458,0.0
500,scalefree,8,0.0,46,true,85,285,1.0,1.0,499,0.8877476560087594,0.0
500,scalefree,8,0.0,14,true,81,281,1.0,1.0,496,0.8835685975896233,0.0
500,scalefree,8,0.0,36,true,90,290,1.0,1.0,493,0.8908906441702752,0.0
500,scalefree,8,0.0,40,true,106,306,1.0,1.0,498,0.8789371131862472,0.0
500,scalefree,8,0.0,34,true,102,302,1.0,1.0,498,0.8764177555260234,0.0
500,scalefree,8,0.0,48,true,111,311,1.0,1.0,497,0.874281906732172,0.0
500,scalefree,8,0.0,5,true,82,282,1.0,1.0,500,0.8947490339205483,0.0
500,scalefree,8,0.0,23,true,67,267,1.0,1.0,495,0.9077462958268018,0.0
500,scalefree,8,0.0,11,true,91,291,1.0,1.0,496,0.8869015216469267,0.0
500,scalefree,8,0.0,32,true,118,318,1.0,1.0,496,0.874817287335066,0.0
500,scalefree,8,0.0,29,true,108,308,1.0,1.0,494,0.8728047087233444,0.0
500,scalefree,8,0.0,44,true,55,255,1.0,1.0,498,0.9125989184232849,0.0
500,scalefree,8,0.0,8,true,106,306,1.0,1.0,498,0.8769783547520683,0.0
500,scalefree,8,0.0,2,true,90,290,1.0,1.0,496,0.8802001441107239,0.0
500,scalefree,8,0.0,42,true,111,311,1.0,1.0,495,0.863612518527106,0.0
500,scalefree,8,0.0,50,true,141,341,1.0,1.0,497,0.8471855315334187,0.0
500,scalefree,8,0.0,26,true,85,285,1.0,1.0,497,0.8864650458622471,0.0
500,scalefree,8,0.0,17,true,85,285,1.0,1.0,498,0.8825050641598827,0.0
500,scalefree,8,0.0,38,true,89,289,1.0,1.0,498,0.8850929227858078,0.0
500,scalefree,8,0.0,20,true,132,332,1.0,1.0,496,0.8508856212999172,0.0
500,scalefree,8,0.0,15,true,103,303,1.0,1.0,498,0.8866035886543154,0.0
500,scalefree,8,0.0,24,true,118,318,1.0,1.0,498,0.8642523902466043,0.0
500,scalefree,8,0.0,30,true,84,284,1.0,1.0,500,0.8964669341296838,0.0
500,scalefree,8,0.0,18,true,70,270,1.0,1.0,497,0.9007055981819059,0.0
500,scalefree,8,0.0,6,true,149,349,1.0,1.0,498,0.8467494678407265,0.0
500,scalefree,8,0.0,27,true,104,304,1.0,1.0,499,0.866345222609251,0.0
500,scalefree,8,0.0,3,true,111,311,1.0,1.0,496,0.8728984667272948,0.0
500,scalefree,8,0.0,12,true,152,352,1.0,1.0,498,0.8441823499229744,0.0
500,scalefree,8,0.0,9,true,188,388,1.0,1.0,499,0.8645526831070923,0.0
500,scalefree,8,0.0,21,true,215,415,1.0,1.0,500,0.8583984086781393,0.0
500,scalefree,16,0.0,37,true,47,247,1.0,1.0,497,0.9143829571253893,0.0
500,scalefree,16,0.0,22,true,53,253,1.0,1.0,494,0.9070571036114028,0.0
500,scalefree,16,0.0,1,true,56,256,1.0,1.0,497,0.8949844001247217,0.0
500,scalefree,16,0.0,16,true,69,269,1.0,1.0,497,0.8751292875163428,0.0
500,scalefree,16,0.0,35,true,71,271,1.0,1.0,498,0.8702889637629777,0.0
500,scalefree,16,0.0,47,true,66,266,1.0,1.0,495,0.881798926296375,0.0
500,scalefree,16,0.0,49,true,79,279,1.0,1.0,499,0.8723270202369509,0.0
500,scalefree,16,0.0,4,true,34,234,1.0,1.0,495,0.9224718700253977,0.0
500,scalefree,16,0.0,28,true,78,278,1.0,1.0,498,0.8616393544952843,0.0
500,scalefree,16,0.0,41,true,67,267,1.0,1.0,496,0.8844404682840658,0.0
500,scalefree,16,0.0,10,true,45,245,1.0,1.0,492,0.9136027459571993,0.0
500,scalefree,16,0.0,19,true,48,248,1.0,1.0,496,0.91694843853854,0.0
500,scalefree,16,0.0,7,true,49,249,1.0,1.0,495,0.9095577658810436,0.0
500,scalefree,16,0.0,39,true,48,248,1.0,1.0,494,0.9145952590029528,0.0
500,scalefree,16,0.0,31,true,52,252,1.0,1.0,494,0.9028835807472078,0.0
500,scalefree,16,0.0,45,true,51,251,1.0,1.0,493,0.9104277536638153,0.0
500,scalefree,16,0.0,43,true,66,266,1.0,1.0,499,0.8747319271093769,0.0
500,scalefree,16,0.0,13,true,62,262,1.0,1.0,498,0.890748676743974,0.0
500,scalefree,16,0.0,25,true,76,276,1.0,1.0,496,0.8758964681506467,0.0
500,scalefree,16,0.0,33,true,78,278,1.0,1.0,498,0.8640828980001011,0.0
500,scalefree,16,0.0,23,true,51,251,1.0,1.0,497,0.9059022803805757,0.0
500,scalefree,16,0.0,2,true,73,273,1.0,1.0,498,0.8694285151929741,0.0
500,scalefree,16,0.0,5,true,53,253,1.0,1.0,497,0.9014073952676712,0.0
500,scalefree,16,0.0,8,true,52,252,1.0,1.0,497,0.9058626708291249,0.0
500,scalefree,16,0.0,50,true,49,249,1.0,1.0,494,0.9102117135285986,0.0
500,scalefree,16,0.0,48,true,49,249,1.0,1.0,498,0.9172046777570378,0.0
500,scalefree,16,0.0,40,true,52,252,1.0,1.0,494,0.9029979700863885,0.0
500,scalefree,16,0.0,17,true,57,257,1.0,1.0,497,0.8975453720297395,0.0
500,scalefree,16,0.0,46,true,47,247,1.0,1.0,496,0.9168514687914577,0.0
500,scalefree,16,0.0,36,true,81,281,1.0,1.0,497,0.8667785106801477,0.0
500,scalefree,16,0.0,14,true,42,242,1.0,1.0,496,0.923048206318077,0.0
500,scalefree,16,0.0,38,true,54,254,1.0,1.0,497,0.9077285659465524,0.0
500,scalefree,16,0.0,29,true,55,255,1.0,1.0,497,0.9013803097689318,0.0
500,scalefree,16,0.0,11,true,73,273,1.0,1.0,497,0.8675497959106718,0.0
500,scalefree,16,0.0,34,true,75,275,1.0,1.0,498,0.859307642778453,0.0
500,scalefree,16,0.0,20,true,60,260,1.0,1.0,498,0.8999163306016567,0.0
500,scalefree,16,0.0,32,true,92,292,1.0,1.0,497,0.870023669172338,0.0
500,scalefree,16,0.0,44,true,57,257,1.0,1.0,497,0.900429269757963,0.0
500,scalefree,16,0.0,42,true,100,300,1.0,1.0,499,0.8755561410463286,0.0
500,scalefree,16,0.0,26,true,66,266,1.0,1.0,497,0.8829558394965944,0.0
500,scalefree,16,0.0,18,true,66,266,1.0,1.0,498,0.8753948480892998,0.0
500,scalefree,16,0.0,9,true,103,303,1.0,1.0,500,0.8813504654939731,0.0
500,scalefree,16,0.0,12,true,56,256,1.0,1.0,497,0.9022784443824324,0.0
500,scalefree,16,0.0,24,true,69,269,1.0,1.0,496,0.8733201977799327,0.0
500,scalefree,16,0.0,6,true,82,282,1.0,1.0,500,0.8614516819123839,0.0
500,scalefree,16,0.0,27,true,46,246,1.0,1.0,494,0.9147099266769703,0.0
500,scalefree,16,0.0,3,true,88,288,1.0,1.0,500,0.8692165159023051,0.0
500,scalefree,16,0.0,21,true,84,284,1.0,1.0,498,0.8679484599084687,0.0
500,scalefree,16,0.0,15,true,61,261,1.0,1.0,497,0.8853418806253367,0.0
500,scalefree,16,0.0,30,true,86,286,1.0,1.0,497,0.8603196186995182,0.0
