tick,agent,r,bexp_A,beff_A,sigma,a,e,C
5,49,-1,0.75,1.0,0.0,0,1.072,0.4704
5,50,-1,1.0,0.6667,0.0,0,1.755,0.4496
5,51,-1,0.25,0.0,0.0,0,-1.178,0.4704
5,52,-1,0.5,0.6667,0.0,0,0.553,0.3513
5,53,-1,0.3333,0.3333,0.0,0,-1.734,0.4253
5,54,-1,0.3333,0.3333,0.0,0,0.443,0.2041
5,55,-1,1.0,1.0,0.0,0,2.544,0.5735
5,56,-1,1.0,0.6667,0.0,0,1.111,0.3624
5,57,-1,0.3333,0.6667,0.0,0,0.582,0.232
5,58,-1,0.0,0.6667,0.0,0,-0.705,0.1321
5,59,-1,0.3333,0.6667,0.0,0,0.363,0.253
5,60,-1,0.6667,0.6667,0.0,0,1.085,0.3813
5,61,-1,0.5,0.6667,0.0,0,0.438,0.2698
5,62,-1,0.5,0.3333,0.0,0,0.466,0.1321
5,63,-1,1.0,1.0,0.0,0,2.045,0.4496
5,64,-1,0.3333,0.3333,0.0,0,-1.384,0.5274
5,65,-1,0.6667,0.6667,0.0,0,0.36,0.2398
5,66,-1,0.3333,0.6667,0.0,0,0.334,0.232
5,67,-1,0.6667,0.3333,0.0,0,0.849,0.2188
5,68,-1,0.6667,0.3333,0.0,0,-0.257,0.232
5,69,-1,0.5,0.3333,0.0,0,-0.756,0.3019
5,70,-1,0.3333,0.5,0.0,0,-1.047,0.3289
5,71,-1,0.0,0.3333,0.0,0,-2.129,0.4083
5,72,-1,1.0,0.3333,0.0,0,0.549,0.1321
5,73,-1,0.25,0.0,0.0,0,-1.582,0.3683
5,74,-1,1.0,0.6667,0.0,0,1.483,0.3624
5,75,-1,0.3333,0.3333,0.0,0,-1.695,0.4253
5,76,-1,0.6667,0.25,0.0,0,0.507,0.3114
5,77,-1,0.3333,0.0,0.0,0,-0.617,0.2719
5,78,-1,0.75,1.0,0.0,0,1.53,0.3683
5,79,-1,0.6667,0.3333,0.0,0,0.769,0.2719
5,80,-1,0.0,0.6667,0.0,0,-0.419,0.1321
5,81,-1,0.6667,0.6667,0.0,0,1.769,0.4253
5,82,-1,0.3333,0.3333,0.0,0,-1.576,0.5274
5,83,-1,0.6667,0.25,0.0,0,-0.112,0.3114
5,84,-1,1.0,1.0,0.0,0,2.231,0.3289
5,85,-1,0.6667,0.3333,0.0,0,0.749,0.2719
5,86,-1,0.3333,0.3333,0.0,0,0.354,0.2041
5,87,-1,0.3333,0.25,0.0,0,-1.415,0.5004
5,88,-1,0.3333,0.6667,0.0,0,-0.919,0.2188
5,89,-1,0.3333,0.3333,0.0,0,-1.895,0.3983
5,90,-1,0.75,0.6667,0.0,0,1.578,0.5517
5,91,-1,0.6667,1.0,0.0,0,1.069,0.2398
5,92,-1,0.3333,0.75,0.0,0,-0.236,0.3114
5,93,-1,0.5,0.3333,0.0,0,-0.121,0.3513
5,94,-1,0.3333,0.6667,0.0,0,0.169,0.3324
5,95,-1,0.5,0.6667,0.0,0,-0.521,0.1423
5,96,-1,1.0,0.6667,0.0,0,0.677,0.2698
5,97,-1,0.5,0.3333,0.0,0,-0.521,0.2698
5,98,-1,0.3333,0.3333,0.0,0,-1.73,0.3983
5,99,-1,0.25,0.0,0.0,0,-1.053,0.4704
5,100,-1,0.5,0.6667,0.0,0,0.601,0.2698
6,1,-1,0.6667,0.5,0.0,0,1.199,0.3428
6,2,-1,0.0,0.0,0.0,0,-2.113,0.3428
6,3,-1,0.0,0.0,0.0,0,-1.661,0.2872
6,4,-1,0.6667,1.0,0.0,0,0.267,0.1981
6,5,-1,0.75,0.6667,0.0,0,1.705,0.5746
6,6,-1,0.0,0.0,0.0,0,-1.266,0.4262
6,7,-1,0.5,0.6667,0.0,0,-0.276,0.1531
6,8,-1,1.0,0.6667,0.0,0,1.466,0.2969
6,9,-1,1.0,0.6667,0.0,0,2.561,0.4828
6,10,-1,0.6667,0.6667,0.0,0,2.601,0.4585
6,11,-1,0.5,1.0,0.0,0,-0.014,0.0924
6,12,-1,0.6667,0.75,0.0,0,0.978,0.4162
6,13,-1,1.0,1.0,0.0,0,1.512,0.2413
6,14,-1,0.5,0.6667,0.0,0,-0.508,0.1246
6,15,-1,0.0,0.3333,0.0,0,-1.381,0.2969
6,16,-1,0.5,0.3333,0.0,0,-0.385,0.3503
6,17,-1,0.3333,0.75,0.0,0,0.757,0.2578
6,18,-1,0.5,0.6667,0.0,0,-0.11,0.1531
6,19,-1,0.25,0.0,0.0,0,-1.226,0.4933
6,20,-1,0.25,0.3333,0.0,0,-1.751,0.5503
6,21,-1,0.6667,0.6667,0.0,0,1.374,0.3447
6,22,-1,0.3333,0.5,0.0,0,-0.973,0.4162
6,23,-1,0.3333,0.3333,0.0,0,-1.296,0.396
6,24,-1,0.3333,0.5,0.0,0,-1.331,0.2113
6,25,-1,1.0,1.0,0.0,0,1.678,0.4262
6,26,-1,0.3333,0.0,0.0,0,-1.382,0.2113
6,27,-1,0.25,0.3333,0.0,0,-1.958,0.5503
6,28,-1,0.6667,0.75,0.0,0,2.688,0.4315
6,29,-1,0.5,0.0,0.0,0,-0.01,0.0588
6,30,-1,0.5,0.5,0.0,0,0.392,0.2188
6,31,-1,0.3333,0.25,0.0,0,-1.462,0.5233
6,32,-1,0.5,0.5,0.0,0,0.178,0.2872
6,33,-1,0.0,0.0,0.0,0,-2.643,0.5046
6,34,-1,0.3333,0.5,0.0,0,0.08,0.3717
6,35,-1,0.25,0.3333,0.0,0,-1.5,0.5746
6,36,-1,0.0,0.3333,0.0,0,0.03,0.3088
6,37,-1,0.5,0.6667,0.0,0,1.392,0.3158
6,38,-1,0.3333,0.3333,0.0,0,-0.979,0.3447
6,39,-1,0.3333,0.3333,0.0,0,-0.114,0.3277
6,40,-1,0.5,1.0,0.0,0,-0.05,0.1456
6,41,-1,1.0,0.3333,0.0,0,0.019,0.1246
6,42,-1,0.0,0.0,0.0,0,-2.887,0.396
6,43,-1,0.75,0.6667,0.0,0,1.665,0.5746
6,44,-1,0.3333,0.75,0.0,0,0.964,0.2578
6,45,-1,1.0,1.0,0.0,0,1.946,0.1756
6,46,-1,0.75,1.0,0.0,0,1.424,0.4933
6,47,-1,1.0,0.3333,0.0,0,0.252,0.1246
6,48,-1,0.0,0.0,0.0,0,-2.62,0.4675
6,49,-1,0.3333,0.75,0.0,0,0.456,0.3293
6,50,-1,0.6667,1.0,0.0,0,1.046,0.3147
6,51,-1,0.3333,0.25,0.0,0,-1.626,0.5233
6,52,-1,0.3333,0.5,0.0,0,-0.008,0.4162
6,53,-1,0.3333,0.3333,0.0,0,-1.143,0.2977
6,54,-1,0.5,0.3333,0.0,0,-0.215,0.2837
6,55,-1,0.75,1.0,0.0,0,1.854,0.4015
6,56,-1,1.0,1.0,0.0,0,1.582,0.4262
6,57,-1,0.5,0.3333,0.0,0,1.451,0.1624
6,58,-1,0.5,0.0,0.0,0,0.262,0.0924
6,59,-1,0.3333,0.3333,0.0,0,-0.304,0.3277
6,60,-1,1.0,0.6667,0.0,0,1.588,0.4432
6,61,-1,0.6667,0.5,0.0,0,0.929,0.3428
6,62,-1,0.5,0.5,0.0,0,-0.438,0.0924
6,63,-1,1.0,1.0,0.0,0,2.574,0.5046
6,64,-1,0.5,0.3333,0.0,0,-0.834,0.3692
6,65,-1,0.0,0.6667,0.0,0,-0.622,0.1678
6,66,-1,0.5,0.3333,0.0,0,1.144,0.1624
6,67,-1,1.0,0.6667,0.0,0,1.514,0.2969
6,68,-1,1.0,0.6667,0.0,0,0.367,0.3088
6,69,-1,0.6667,0.5,0.0,0,-0.003,0.2113
6,70,-1,0.0,0.3333,0.0,0,-1.737,0.396
6,71,-1,0.3333,0.0,0.0,0,-1.54,0.2858
6,72,-1,0.5,1.0,0.0,0,-0.231,0.0924
6,73,-1,0.6667,0.25,0.0,0,-0.669,0.2578
6,74,-1,1.0,1.0,0.0,0,2.203,0.4262
6,75,-1,0.3333,0.3333,0.0,0,-0.871,0.2977
6,76,-1,1.0,0.6667,0.0,0,1.225,0.3803
6,77,-1,0.3333,0.3333,0.0,0,-1.116,0.3447
6,78,-1,0.3333,0.75,0.0,0,0.857,0.2578
6,79,-1,0.3333,0.6667,0.0,0,-0.117,0.1903
6,80,-1,0.0,0.0,0.0,0,-1.166,0.2188
6,81,-1,1.0,0.6667,0.0,0,2.048,0.4828
6,82,-1,0.25,0.3333,0.0,0,-2.198,0.5746
6,83,-1,0.6667,0.6667,0.0,0,-0.939,0.218
6,84,-1,1.0,1.0,0.0,0,2.841,0.396
6,85,-1,0.6667,0.6667,0.0,0,1.508,0.3447
6,86,-1,1.0,0.3333,0.0,0,1.301,0.1429
6,87,-1,0.25,0.3333,0.0,0,-2.043,0.5503
6,88,-1,0.0,0.3333,0.0,0,-1.628,0.2969
6,89,-1,0.3333,0.3333,0.0,0,-2.521,0.4585
6,90,-1,1.0,0.75,0.0,0,2.145,0.5965
6,91,-1,0.5,0.6667,0.0,0,1.746,0.3158
6,92,-1,0.3333,0.3333,0.0,0,0.417,0.218
6,93,-1,0.6667,0.5,0.0,0,0.784,0.2459
6,94,-1,0.6667,0.3333,0.0,0,0.725,0.2327
6,95,-1,0.5,0.5,0.0,0,0.244,0.2281
6,96,-1,0.6667,1.0,0.0,0,-0.196,0.1888
6,97,-1,0.6667,0.5,0.0,0,0.415,0.1888
6,98,-1,0.6667,0.3333,0.0,0,-1.079,0.2788
6,99,-1,0.6667,0.25,0.0,0,-0.354,0.3293
6,100,-1,0.6667,0.5,0.0,0,1.297,0.3428
7,1,-1,1.0,0.6667,0.0,0,1.991,0.4085
7,2,-1,0.3333,0.0,0.0,0,-1.256,0.24
7,3,-1,0.3333,0.0,0.0,0,-0.967,0.2011
7,4,-1,0.5,0.6667,0.0,0,1.024,0.2783
7,5,-1,0.75,0.75,0.0,0,1.134,0.4022
7,6,-1,0.3333,0.0,0.0,0,-0.681,0.2983
7,7,-1,0.5,0.5,0.0,0,0.575,0.2378
7,8,-1,0.6667,1.0,0.0,0,0.554,0.2078
7,9,1,1.0,1.0,0.8,0,3.147,0.5345
7,10,-1,1.0,0.6667,0.0,0,2.985,0.5126
7,11,-1,0.0,0.5,0.0,0,-0.989,0.0647
7,12,-1,0.6667,0.6667,0.0,0,1.111,0.4745
7,13,-1,0.5,1.0,0.0,0,0.593,0.1689
7,14,-1,0.5,0.5,0.0,0,0.549,0.0872
7,15,-1,0.0,0.0,0.0,0,-2.034,0.3672
7,16,-1,0.6667,0.5,0.0,0,0.136,0.4152
7,17,-1,0.0,0.3333,0.0,0,0.061,0.332
7,18,-1,0.5,0.5,0.0,0,0.676,0.2378
7,19,-1,0.6667,0.25,0.0,0,-0.587,0.3453
7,20,-1,0.5,0.25,0.0,0,-1.177,0.3852
7,21,-1,0.3333,0.6667,0.0,0,0.683,0.2413
7,22,-1,0.3333,0.3333,0.0,0,-1.317,0.4745
7,23,-1,0.0,0.3333,0.0,0,-1.79,0.4564
7,24,-1,0.0,0.3333,0.0,0,-2.136,0.2902
7,25,-1,1.0,1.0,0.0,0,2.307,0.4835
7,26,-1,0.5,0.3333,0.0,0,-1.99,0.2902
7,27,-1,0.25,0.25,0.0,0,-2.228,0.5953
7,28,-1,0.3333,0.6667,0.0,0,2.015,0.302
7,29,-1,0.5,0.5,0.0,0,-0.794,0.1529
7,30,-1,1.0,0.5,0.0,0,1.026,0.297
7,31,-1,0.5,0.3333,0.0,0,-0.86,0.3663
7,32,-1,0.3333,0.5,0.0,0,-0.67,0.2011
7,33,0,0.0,0.0,0.8,0,-3.07,0.5542
7,34,-1,0.3333,0.3333,0.0,0,-0.586,0.4346
7,35,-1,0.25,0.25,0.0,0,-0.798,0.4022
7,36,-1,0.3333,0.0,0.0,0,0.928,0.2162
7,37,-1,0.6667,0.5,0.0,0,2.225,0.2211
7,38,-1,0.6667,0.3333,0.0,0,-0.254,0.2413
7,39,-1,0.3333,0.3333,0.0,0,0.645,0.2294
7,40,-1,0.5,0.5,0.0,0,0.741,0.2311
7,41,-1,1.0,1.0,0.0,0,0.776,0.2122
7,42,-1,0.3333,0.0,0.0,0,-2.106,0.2772
7,43,-1,1.0,0.75,0.0,0,2.059,0.6172
7,44,-1,0.3333,0.3333,0.0,0,1.935,0.1805
7,45,-1,1.0,1.0,0.0,0,2.641,0.2581
7,46,-1,0.6667,0.75,0.0,0,1.972,0.544
7,47,-1,1.0,1.0,0.0,0,0.94,0.2122
7,48,-1,0.3333,0.0,0.0,0,-1.918,0.3272
7,49,-1,0.0,0.3333,0.0,0,-0.238,0.3963
7,50,-1,0.6667,0.6667,0.0,0,1.606,0.3833
7,51,-1,0.5,0.3333,0.0,0,-0.97,0.3663
7,52,-1,0.0,0.3333,0.0,0,-0.482,0.4745
7,53,-1,0.6667,0.3333,0.0,0,-0.421,0.2084
7,54,-1,0.3333,0.5,0.0,0,-1.149,0.1986
7,55,-1,0.6667,0.75,0.0,0,2.145,0.4613
7,56,-1,1.0,1.0,0.0,0,2.067,0.4835
7,57,-1,0.5,0.5,0.0,0,0.673,0.2462
7,58,-1,0.5,0.5,0.0,0,-0.732,0.0647
7,59,-1,0.0,0.3333,0.0,0,-0.729,0.3949
7,60,-1,1.0,1.0,0.0,0,2.077,0.4988
7,61,-1,1.0,0.6667,0.0,0,1.518,0.4085
7,62,-1,0.5,0.5,0.0,0,0.469,0.0647
7,63,1,1.0,1.0,0.8,0,3.1,0.5542
7,64,-1,0.3333,0.5,0.0,0,-1.656,0.2584
7,65,-1,0.0,0.0,0.0,0,-1.207,0.2511
7,66,-1,0.5,0.5,0.0,0,0.199,0.1137
7,67,-1,0.6667,1.0,0.0,0,0.781,0.2078
7,68,-1,1.0,1.0,0.0,0,0.971,0.3779
7,69,-1,0.5,0.6667,0.0,0,-0.941,0.1479
7,70,-1,0.0,0.0,0.0,0,-2.231,0.4564
7,71,-1,0.3333,0.3333,0.0,0,-2.267,0.3572
7,72,-1,0.0,0.5,0.0,0,-1.163,0.0647
7,73,-1,0.6667,0.6667,0.0,0,-1.37,0.1805
7,74,-1,1.0,1.0,0.0,0,2.797,0.4835
7,75,-1,0.3333,0.3333,0.0,0,-1.448,0.3679
7,76,-1,1.0,1.0,0.0,0,1.813,0.4422
7,77,-1,0.6667,0.3333,0.0,0,-0.332,0.2413
7,78,-1,0.0,0.3333,0.0,0,0.176,0.332
7,79,-1,0.0,0.3333,0.0,0,-0.785,0.2713
7,80,-1,0.5,0.0,0.0,0,-0.39,0.1532
7,81,-1,1.0,1.0,0.0,0,2.585,0.5345
7,82,-1,0.25,0.25,0.0,0,-1.486,0.4022
7,83,-1,0.0,0.6667,0.0,0,-1.773,0.1526
7,84,-1,0.6667,1.0,0.0,0,1.964,0.2772
7,85,-1,0.6667,0.6667,0.0,0,0.771,0.2413
7,86,-1,0.5,1.0,0.0,0,0.39,0.1
7,87,-1,0.5,0.25,0.0,0,-1.528,0.3852
7,88,-1,0.0,0.0,0.0,0,-2.268,0.3672
7,89,0,0.0,0.3333,0.8,0,-3.123,0.5126
7,90,-1,1.0,1.0,0.0,0,2.457,0.6368
7,91,-1,0.3333,0.5,0.0,0,0.99,0.2211
7,92,-1,1.0,0.3333,0.0,0,1.303,0.1526
7,93,-1,1.0,0.6667,0.0,0,1.467,0.3213
7,94,-1,1.0,0.6667,0.0,0,1.498,0.3094
7,95,-1,1.0,0.5,0.0,0,1.109,0.3053
7,96,-1,0.5,0.6667,0.0,0,0.523,0.27
7,97,-1,0.5,0.6667,0.0,0,-0.39,0.1322
7,98,-1,0.3333,0.6667,0.0,0,-1.805,0.1952
7,99,-1,1.0,0.6667,0.0,0,0.141,0.3963
7,100,-1,0.6667,0.6667,0.0,0,0.771,0.24
8,1,-1,1.0,1.0,0.0,0,2.613,0.4677
8,2,-1,0.5,0.3333,0.0,0,-1.974,0.316
8,3,-1,1.0,0.3333,0.0,0,-0.052,0.1407
8,4,-1,0.6667,0.5,0.0,0,1.837,0.1948
8,5,-1,0.3333,0.75,0.0,0,0.292,0.2816
8,6,-1,0.6667,0.3333,0.0,0,0.19,0.2088
8,7,-1,1.0,0.5,0.0,0,1.16,0.3141
8,8,-1,0.5,0.6667,0.0,0,1.383,0.2871
8,9,1,1.0,1.0,0.801,0,3.147,0.581
8,10,1,1.0,1.0,0.8,0,3.398,0.5614
8,11,-1,0.0,0.0,0.0,0,-1.92,0.1582
8,12,-1,0.6667,0.6667,0.0,0,0.431,0.3322
8,13,-1,0.0,0.5,0.0,0,-0.295,0.1183
8,14,-1,1.0,0.5,0.0,0,1.344,0.0611
8,15,-1,0.3333,0.0,0.0,0,-1.046,0.2571
8,16,-1,0.6667,0.6667,0.0,0,-0.612,0.2907
8,17,-1,0.0,0.0,0.0,0,-0.466,0.3988
8,18,-1,1.0,0.5,0.0,0,1.693,0.1665
8,19,-1,0.6667,0.6667,0.0,0,-1.268,0.2417
8,20,-1,0.6667,0.5,0.0,0,-0.531,0.4467
8,21,-1,0.5,0.3333,0.0,0,1.64,0.1689
8,22,-1,0.0,0.3333,0.0,0,-1.794,0.5271
8,23,-1,0.0,0.0,0.0,0,-2.213,0.5108
8,24,-1,0.0,0.0,0.0,0,-2.811,0.3612
8,25,-1,1.0,1.0,0.0,0,2.788,0.5352
8,26,-1,0.3333,0.5,0.0,0,-2.733,0.2031
8,27,-1,0.25,0.25,0.0,0,-1.704,0.4167
8,28,-1,0.6667,0.3333,0.0,0,2.899,0.2114
8,29,-1,0.0,0.5,0.0,0,-1.538,0.2376
8,30,-1,1.0,1.0,0.0,0,1.984,0.3673
8,31,-1,0.6667,0.5,0.0,0,-0.229,0.4297
8,32,-1,0.0,0.3333,0.0,0,-1.438,0.281
8,33,0,0.0,0.0,0.801,0,-3.07,0.5988
8,34,-1,0.0,0.3333,0.0,0,-1.127,0.4911
8,35,-1,0.6667,0.25,0.0,0,-0.129,0.2816
8,36,-1,0.5,0.3333,0.0,0,0.173,0.2946
8,37,-1,0.5,0.6667,0.0,0,1.34,0.1547
8,38,-1,0.5,0.6667,0.0,0,-0.968,0.1689
8,39,-1,0.5,0.3333,0.0,0,-0.064,0.3065
8,40,-1,0.5,0.5,0.0,0,-0.158,0.1617
8,41,-1,1.0,1.0,0.0,0,1.433,0.291
8,42,-1,0.3333,0.3333,0.0,0,-2.787,0.3495
8,43,-1,1.0,1.0,0.0,0,2.27,0.6554
8,44,-1,1.0,0.3333,0.0,0,2.619,0.1263
8,45,-1,0.6667,1.0,0.0,0,1.711,0.1806
8,46,-1,0.75,0.6667,0.0,0,2.432,0.5896
8,47,-1,1.0,1.0,0.0,0,1.628,0.291
8,48,-1,0.3333,0.3333,0.0,0,-2.446,0.3945
8,49,-1,0.0,0.0,0.0,0,-0.813,0.4567
8,50,-1,0.6667,0.6667,0.0,0,2.253,0.4449
8,51,-1,0.3333,0.5,0.0,0,-1.797,0.2564
8,52,-1,0.0,0.0,0.0,0,-0.83,0.5271
8,53,-1,1.0,0.6667,0.0,0,0.041,0.2876
8,54,-1,0.5,0.3333,0.0,0,-0.345,0.139
8,55,-1,0.3333,0.6667,0.0,0,1.492,0.3229
8,56,-1,1.0,1.0,0.0,0,2.448,0.5352
8,57,-1,0.0,0.5,0.0,0,-0.167,0.1723
8,58,-1,0.5,0.5,0.0,0,0.048,0.1582
8,59,-1,0.0,0.0,0.0,0,-1.188,0.4554
8,60,-1,1.0,1.0,0.0,0,2.471,0.549
8,61,-1,0.6667,1.0,0.0,0,0.79,0.286
8,62,-1,1.0,0.5,0.0,0,1.434,0.0453
8,63,1,0.75,1.0,0.8,1,3.1,0.3879
8,64,-1,0.3333,0.3333,0.0,0,-2.293,0.3326
8,65,-1,0.0,0.0,0.0,0,-1.969,0.326
8,66,-1,0.0,0.5,0.0,0,-0.622,0.2023
8,67,-1,0.5,0.6667,0.0,0,1.425,0.2871
8,68,-1,1.0,1.0,0.0,0,1.63,0.4401
8,69,-1,0.5,0.5,0.0,0,0.035,0.1036
8,70,-1,0.0,0.0,0.0,0,-2.731,0.5108
8,71,-1,0.3333,0.3333,0.0,0,-2.684,0.4215
8,72,-1,0.0,0.0,0.0,0,-2.017,0.1582
8,73,-1,0.5,0.6667,0.0,0,-0.533,0.2624
8,74,1,1.0,1.0,0.8,0,3.434,0.5352
8,75,-1,0.3333,0.3333,0.0,0,-2.029,0.4311
8,76,-1,0.6667,1.0,0.0,0,1.022,0.3096
8,77,-1,0.5,0.6667,0.0,0,-1.077,0.1689
8,78,-1,0.3333,0.0,0.0,0,0.955,0.2324
8,79,-1,0.0,0.0,0.0,0,-1.301,0.3442
8,80,-1,1.0,0.5,0.0,0,0.374,0.1072
8,81,1,1.0,1.0,0.8,0,3.054,0.581
8,82,-1,0.6667,0.25,0.0,0,-0.814,0.2816
8,83,-1,0.5,0.0,0.0,0,-0.826,0.1068
8,84,-1,0.6667,0.6667,0.0,0,2.673,0.3495
8,85,-1,0.5,0.6667,0.0,0,1.555,0.3172
8,86,-1,0.5,0.5,0.0,0,1.292,0.07
8,87,-1,0.6667,0.5,0.0,0,-0.779,0.2697
8,88,-1,0.3333,0.0,0.0,0,-1.6,0.2571
8,89,0,0.0,0.0,0.801,0,-3.123,0.5614
8,90,-1,1.0,1.0,0.0,0,2.95,0.6732
8,91,-1,0.0,0.3333,0.0,0,0.158,0.299
8,92,-1,1.0,1.0,0.0,0,1.966,0.2373
8,93,-1,0.6667,1.0,0.0,0,0.853,0.2249
8,94,-1,1.0,1.0,0.0,0,2.087,0.3785
8,95,-1,1.0,1.0,0.0,0,1.695,0.3748
8,96,-1,0.3333,0.5,0.0,0,-0.264,0.189
8,97,-1,0.0,0.5,0.0,0,-1.088,0.219
8,98,-1,0.0,0.3333,0.0,0,-2.459,0.2757
8,99,-1,1.0,1.0,0.0,0,0.647,0.4567
8,100,-1,0.5,0.6667,0.0,0,1.44,0.316
9,1,-1,0.6667,1.0,0.0,0,1.87,0.3274
9,2,-1,0.6667,0.5,0.0,0,-1.381,0.3844
9,3,-1,0.5,1.0,0.0,0,-0.88,0.0985
9,4,-1,1.0,0.6667,0.0,0,2.641,0.2753
9,5,-1,0.0,0.3333,0.0,0,-0.47,0.3534
9,6,-1,0.5,0.6667,0.0,0,-0.681,0.1462
9,7,-1,0.6667,1.0,0.0,0,0.336,0.2198
9,8,-1,0.6667,0.5,0.0,0,1.877,0.3583
9,9,1,1.0,1.0,0.802,0,3.147,0.6229
9,10,1,0.75,1.0,0.8,1,3.398,0.393
9,11,-1,0.5,0.0,0.0,0,-1.082,0.1108
9,12,-1,0.3333,0.6667,0.0,0,-0.351,0.2325
9,13,-1,0.0,0.0,0.0,0,-1.323,0.2064
9,14,-1,0.5,1.0,0.0,0,0.329,0.0427
9,15,-1,0.3333,0.3333,0.0,0,-1.778,0.3313
9,16,-1,0.6667,0.6667,0.0,0,0.098,0.3616
9,17,-1,0.0,0.0,0.0,0,-1.011,0.4589
9,18,-1,0.5,1.0,0.0,0,0.697,0.1165
9,19,-1,0.0,0.6667,0.0,0,-1.966,0.1692
9,20,-1,0.6667,0.6667,0.0,0,-1.416,0.3127
9,21,-1,0.5,0.5,0.0,0,0.94,0.252
9,22,-1,0.0,0.0,0.0,0,-2.138,0.5744
9,23,-1,0.0,0.0,0.0,0,-2.762,0.5597
9,24,-1,0.3333,0.0,0.0,0,-2.261,0.2528
9,25,-1,0.75,1.0,0.0,0,2.27,0.3746
9,26,-1,0.5,0.3333,0.0,0,-1.982,0.1422
9,27,-1,0.6667,0.25,0.0,0,-0.882,0.2917
9,28,1,1.0,0.6667,0.8,0,3.715,0.2903
9,29,-1,0.0,0.0,0.0,0,-2.017,0.3139
9,30,-1,0.6667,1.0,0.0,0,1.05,0.2571
9,31,-1,0.6667,0.6667,0.0,0,-0.883,0.3008
9,32,-1,0.3333,0.0,0.0,0,-0.576,0.1967
9,33,0,0.25,0.0,0.801,1,-3.07,0.4191
9,34,-1,0.0,0.0,0.0,0,-1.631,0.542
9,35,-1,1.0,0.6667,0.0,0,0.382,0.3534
9,36,-1,0.6667,0.5,0.0,0,0.926,0.2062
9,37,-1,0.5,0.5,0.0,0,2.212,0.2393
9,38,-1,0.5,0.5,0.0,0,-0.112,0.252
9,39,-1,0.3333,0.5,0.0,0,-0.53,0.3758
9,40,-1,0.0,0.5,0.0,0,-1.176,0.1132
9,41,-1,0.6667,1.0,0.0,0,0.764,0.2037
9,42,-1,0.6667,0.3333,0.0,0,-2.04,0.2446
9,43,-1,0.75,1.0,0.0,0,1.832,0.4588
9,44,-1,0.5,1.0,0.0,0,1.676,0.0884
9,45,-1,0.5,0.6667,0.0,0,2.335,0.2626
9,46,-1,0.5,0.75,0.0,0,1.66,0.4127
9,47,-1,0.6667,1.0,0.0,0,0.831,0.2037
9,48,-1,0.3333,0.3333,0.0,0,-2.961,0.4551
9,49,-1,0.0,0.0,0.0,0,-1.534,0.511
9,50,-1,1.0,0.6667,0.0,0,2.808,0.5004
9,51,-1,0.6667,0.3333,0.0,0,-0.975,0.1795
9,52,-1,0.0,0.0,0.0,0,-1.295,0.5744
9,53,-1,1.0,1.0,0.0,0,0.665,0.3588
9,54,-1,0.5,0.5,0.0,0,-1.065,0.2251
9,55,-1,0.3333,0.3333,0.0,0,1.038,0.3906
9,56,-1,1.0,1.0,0.0,0,2.83,0.5817
9,57,-1,0.5,0.0,0.0,0,0.796,0.1206
9,58,-1,1.0,0.5,0.0,0,0.729,0.1108
9,59,-1,0.3333,0.0,0.0,0,-0.593,0.3188
9,60,-1,1.0,1.0,0.0,0,2.921,0.5941
9,61,-1,0.6667,0.6667,0.0,0,1.336,0.3574
9,62,-1,0.5,1.0,0.0,0,0.532,0.0317
9,63,1,0.3333,0.91,0.8,2,3.1,0.2715
9,64,-1,0.0,0.3333,0.0,0,-2.961,0.3993
9,65,-1,0.3333,0.0,0.0,0,-1.271,0.2282
9,66,-1,0.5,0.0,0.0,0,0.232,0.1416
9,67,-1,0.3333,0.5,0.0,0,0.427,0.2009
9,68,-1,0.6667,1.0,0.0,0,0.76,0.3081
9,69,-1,1.0,0.5,0.0,0,0.994,0.0725
9,70,-1,0.25,0.0,0.0,0,-2.087,0.3575
9,71,0,0.0,0.3333,0.8,0,-3.314,0.4794
9,72,-1,0.0,0.0,0.0,0,-2.907,0.2424
9,73,-1,0.3333,0.5,0.0,0,-1.343,0.1837
9,74,1,0.75,1.0,0.8,1,3.434,0.3746
9,75,-1,0.0,0.3333,0.0,0,-2.661,0.488
9,76,-1,0.3333,0.6667,0.0,0,0.276,0.2167
9,77,-1,0.5,0.5,0.0,0,-0.252,0.252
9,78,-1,1.0,0.3333,0.0,0,1.604,0.1627
9,79,-1,0.3333,0.0,0.0,0,-0.505,0.2409
9,80,-1,1.0,1.0,0.0,0,1.107,0.1965
9,81,1,0.75,1.0,0.8,1,3.054,0.4067
9,82,-1,1.0,0.6667,0.0,0,-0.248,0.3534
9,83,-1,1.0,0.5,0.0,0,0.306,0.0748
9,84,-1,0.3333,0.6667,0.0,0,1.868,0.2446
9,85,-1,0.3333,0.5,0.0,0,1.014,0.3855
9,86,-1,0.5,0.5,0.0,0,0.282,0.049
9,87,-1,1.0,0.6667,0.0,0,-0.301,0.3427
9,88,-1,0.3333,0.3333,0.0,0,-2.306,0.3313
9,89,0,0.25,0.0,0.801,1,-3.123,0.393
9,90,1,1.0,1.0,0.8,0,3.126,0.7058
9,91,-1,0.3333,0.0,0.0,0,0.967,0.2093
9,92,-1,1.0,1.0,0.0,0,2.608,0.3136
9,93,-1,0.5,0.6667,0.0,0,1.554,0.3024
9,94,-1,1.0,1.0,0.0,0,2.537,0.4406
9,95,-1,0.6667,1.0,0.0,0,1.019,0.2623
9,96,-1,0.0,0.3333,0.0,0,-1.063,0.2701
