theta_crystal,Phi,trial,converged,convergence_tick,total_ticks,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,total_dissolutions,total_enforcements,recryst_flip,recryst_same,peak_norm_split,time_in_churn
7.0,0.0,7,false,0,3000,1.0,0.9999999999999999,80,0.9999999161502755,0.8,53,53,0,0,6,0,0,0,1.0,4
7.0,1.5,2,false,0,3000,0.0,0.9999999999999999,88,0.9999999268154109,0.88,44,44,0,0,1,126,0,0,1.0,1
5.0,2.0,20,false,0,3000,1.0,0.9999999999999999,86,0.9999999288719575,0.86,48,49,0,0,17,578,6,0,1.0,3
7.0,1.5,3,true,137,137,1.0,0.9998412582528233,90,0.8686717441893026,0.9,57,57,88,88,5,337,0,0,1.0,1
5.0,2.0,21,true,88,88,1.0,0.9990621137956432,97,0.8530937425596518,0.97,29,29,39,39,1,100,0,0,1.0,0
5.0,2.0,22,true,77,77,1.0,0.9978894395190973,98,0.8485843986755665,0.98,26,26,28,28,0,72,0,0,1.0,0
7.0,5.0,20,false,0,3000,1.0,0.9999999999999999,77,0.9999999042671205,0.77,66,66,0,0,32,888,9,0,1.0,3
5.0,2.0,23,true,77,77,0.0,0.9980654093146194,97,0.8486296192990416,0.97,24,24,28,28,0,58,0,0,1.0,0
7.0,5.0,21,true,107,107,1.0,0.999619077159262,90,0.859802615085701,0.9,38,38,58,58,0,63,0,0,1.0,0
7.0,2.0,26,false,0,3000,1.0,0.9999999999999999,87,0.9999999253772932,0.87,53,54,0,0,5,293,0,0,1.0,2
7.0,2.0,27,true,85,85,0.0,0.9978609571877068,97,0.847449275093866,0.97,34,34,36,36,0,55,0,0,1.0,0
7.0,2.0,28,true,96,96,1.0,0.9981564953158523,93,0.8506477266693578,0.93,41,41,47,47,1,139,0,0,1.0,0
7.0,0.7,21,false,0,3000,0.0,0.9999999999999999,84,0.99999992785097,0.84,43,43,0,0,1,112,0,0,1.0,0
7.0,0.7,22,true,104,104,0.0,0.9994089306110476,95,0.8559484800999452,0.95,41,41,55,55,0,106,0,0,1.0,0
7.0,0.5,4,false,0,3000,1.0,0.9999999999999999,86,0.9999999282370222,0.86,41,41,0,0,0,51,0,0,1.0,0
5.0,3.0,25,false,0,3000,1.0,0.9999999999999999,86,0.9999999315708977,0.86,42,42,0,0,10,373,0,0,1.0,3
5.0,3.0,26,true,76,76,1.0,0.9974920778018772,95,0.8472701764433623,0.95,26,26,27,27,1,89,0,0,1.0,0
5.0,3.0,27,true,84,84,0.0,0.9979930192981195,92,0.8518921146135602,0.92,30,31,35,35,5,190,0,0,1.0,0
7.0,5.0,22,false,0,3000,1.0,0.9999999999999999,80,0.9999999259559115,0.8,58,60,0,0,18,531,2,0,1.0,2
7.0,5.0,23,true,98,98,0.0,0.99954131291037,96,0.8566098727997389,0.96,31,32,49,49,0,43,0,0,1.0,0
7.0,5.0,24,true,95,95,0.0,0.9990656742352041,95,0.853092704424564,0.95,35,35,46,46,0,83,0,0,1.0,0
7.0,5.0,25,true,89,89,1.0,0.9986998712115981,93,0.8511943195301531,0.93,33,33,40,40,0,62,0,0,1.0,0
7.0,0.1,30,false,0,3000,1.0,0.9999999999999999,83,0.9999999244749217,0.83,54,54,0,0,2,206,0,0,1.0,0
7.0,5.0,26,true,111,111,1.0,0.9997649447024216,91,0.8623246542300955,0.91,37,38,62,62,0,79,0,0,1.0,0
7.0,0.2,1,true,104,104,0.0,0.99979110533773,91,0.8607957273519944,0.91,30,30,55,55,0,43,0,0,1.0,0
7.0,5.0,27,true,86,86,0.0,0.9986338196042217,97,0.849762439931992,0.97,31,31,37,37,0,55,0,0,1.0,0
7.0,5.0,28,true,88,88,1.0,0.9980663374118138,98,0.8489310103555069,0.98,36,36,39,39,0,81,0,0,1.0,0
7.0,0.2,2,true,106,106,1.0,0.999641997916682,92,0.8587237082486373,0.92,39,39,57,57,1,102,0,0,1.0,1
7.0,0.0,8,false,0,3000,1.0,0.9999999999999999,76,0.9999999099014802,0.76,60,60,0,0,7,0,1,0,1.0,6
7.0,0.0,9,true,94,94,0.0,0.9995032187153439,96,0.8542992941638133,0.96,29,29,45,45,0,0,0,0,1.0,0
7.0,1.5,4,false,0,3000,1.0,0.9999999999999999,88,0.9999999274214175,0.88,47,47,0,0,3,226,0,0,1.0,2
5.0,2.0,24,false,0,3000,0.0,0.9999999999999999,88,0.9999999305759139,0.88,44,44,0,0,8,316,0,0,1.0,1
7.0,2.0,29,false,0,3000,1.0,0.9999999999999999,89,0.9999999242934876,0.89,60,60,0,0,7,338,0,0,1.0,5
7.0,2.0,30,true,88,88,0.0,0.9990314480781717,94,0.8518278935733291,0.94,31,31,39,39,0,53,0,0,1.0,0
7.0,3.0,1,true,95,95,1.0,0.9987405979418534,93,0.8520163704522434,0.93,37,39,46,46,0,94,0,0,1.0,0
7.0,0.7,23,false,0,3000,1.0,0.9999999999999999,88,0.9999999225132341,0.88,68,67,0,0,7,379,0,0,1.0,1
7.0,0.5,5,false,0,3000,1.0,0.9999999999999999,89,0.9999999218487167,0.89,60,62,0,0,4,284,0,0,1.0,2
7.0,0.5,6,true,87,87,1.0,0.9989125993450146,97,0.8505239143497032,0.97,30,30,38,38,0,36,0,0,1.0,0
5.0,3.0,28,false,0,3000,0.0,0.9999999999999999,80,0.9999999274683484,0.8,49,49,0,0,24,676,5,0,1.0,6
7.0,0.2,3,false,0,3000,1.0,0.9999999999999999,86,0.9999999186293307,0.86,75,75,0,0,8,479,1,0,1.0,4
7.0,0.2,4,true,98,98,0.0,0.9993272117185391,94,0.8550081476250398,0.94,35,35,49,49,0,67,0,0,1.0,0
7.0,0.2,5,true,100,100,0.0,0.9990173161775816,95,0.8525626501571898,0.95,43,43,51,51,0,117,0,0,1.0,0
7.0,0.2,6,true,105,105,1.0,0.9994250304138714,91,0.8576163870546147,0.91,41,40,56,56,1,103,0,0,1.0,1
7.0,5.0,29,false,0,3000,1.0,0.9999999999999999,76,0.9999999271065686,0.76,59,59,0,0,19,595,4,0,1.0,1
7.0,5.0,30,true,79,79,1.0,0.9982975901005873,98,0.8472066290763378,0.98,25,25,30,30,0,23,0,0,1.0,0
5.0,2.0,25,false,0,3000,1.0,0.9999999999999999,88,0.9999999293723764,0.88,46,46,0,0,11,445,0,0,1.0,0
5.0,2.0,26,true,98,98,0.0,0.9991135248185842,91,0.8592248101837627,0.91,37,38,49,49,7,278,0,0,1.0,1
7.0,0.0,10,false,0,3000,0.0,0.9999999999999999,87,0.9999999178295408,0.87,55,54,0,0,1,0,0,0,1.0,1
7.0,0.0,11,true,107,107,0.0,0.9996762198580371,92,0.8592910102297416,0.92,37,39,58,58,0,0,0,0,1.0,0
7.0,1.5,5,false,0,3000,0.0,0.9999999999999999,76,0.9999999000904151,0.76,86,91,0,0,24,941,3,0,1.0,8
7.0,3.0,2,false,0,3000,0.0,0.9999999999999999,89,0.9999999278200661,0.89,46,46,0,0,2,176,0,0,1.0,0
7.0,3.0,3,true,121,121,0.0,0.999839814631418,91,0.8665680940418444,0.91,43,45,72,72,2,172,0,0,1.0,0
7.0,0.7,24,false,0,3000,0.0,0.9999999999999999,84,0.9999999045793915,0.84,96,96,0,0,16,925,1,0,1.0,7
7.0,0.7,25,true,112,112,1.0,0.9987159923111528,95,0.8545371302120592,0.95,55,55,63,63,4,278,0,0,1.0,0
7.0,0.5,7,false,0,3000,1.0,0.9999999999999999,89,0.9999999261251151,0.89,48,48,0,0,2,147,0,0,1.0,2
7.0,0.5,8,true,84,84,1.0,0.9983155889296951,97,0.8490862495148086,0.97,30,30,35,35,0,63,0,0,1.0,0
5.0,3.0,29,false,0,3000,0.0,0.9999999999999999,81,0.9999999273538595,0.81,48,49,0,0,24,732,6,0,1.0,5
5.0,3.0,30,true,105,105,1.0,0.9996393561130157,92,0.8637087747076044,0.92,33,33,56,56,7,274,1,0,1.0,0
7.0,0.0,12,false,0,3000,0.0,0.9999999999999999,88,0.9999999266967312,0.88,44,44,0,0,1,0,0,0,1.0,1
7.0,0.0,13,true,134,134,1.0,0.9998590872746128,90,0.867715644043471,0.9,53,53,85,85,4,0,0,0,1.0,3
7.0,0.0,14,true,99,99,1.0,0.998936905706463,96,0.8526648906062867,0.96,42,42,50,50,0,0,0,0,1.0,0
7.0,0.2,7,false,0,3000,1.0,0.9999999999999999,87,0.9999999312713609,0.87,32,32,0,0,0,38,0,0,1.0,0
7.0,3.0,4,false,0,3000,1.0,0.9999999999999999,84,0.999999924212331,0.84,62,64,0,0,16,575,2,0,1.0,2
5.0,2.0,27,false,0,3000,0.0,0.9999999999999999,85,0.9999999306580544,0.85,46,46,0,0,13,455,0,0,1.0,3
7.0,1.5,6,false,0,3000,0.0,0.9999999999999999,82,0.9999999062845649,0.82,87,90,0,0,22,967,5,0,1.0,13
7.0,3.0,5,true,99,99,0.0,0.9989427594386805,92,0.8551514022146681,0.92,40,40,50,50,1,129,0,0,1.0,0
7.0,1.5,7,true,117,117,0.0,0.9996952560181601,91,0.8619461034420757,0.91,46,47,68,68,2,156,0,0,1.0,0
7.0,3.0,6,true,98,98,0.0,0.9990834120934906,92,0.8537931891805814,0.92,39,39,49,49,0,81,0,0,1.0,0
7.0,1.5,8,true,93,93,1.0,0.9994432098609048,94,0.8539277602987353,0.94,28,28,44,44,0,26,0,0,1.0,0
7.0,1.5,9,true,92,92,0.0,0.9994360712823451,92,0.8540486936206311,0.92,29,29,43,43,0,35,0,0,1.0,0
7.0,3.0,7,true,120,120,1.0,0.9997512765302915,91,0.8637978648726944,0.91,46,46,71,71,1,148,0,0,1.0,0
7.0,1.5,10,true,106,106,1.0,0.9993464306748235,92,0.8555633364032376,0.92,45,45,57,57,1,101,0,0,1.0,0
7.0,1.5,11,true,90,90,0.0,0.9989905522961243,97,0.8517046465144559,0.97,30,32,41,41,0,62,0,0,1.0,0
7.0,3.0,8,true,104,104,0.0,0.9990457862672895,93,0.8547001936729138,0.93,46,46,55,55,1,155,0,0,1.0,1
7.0,1.5,12,true,103,103,1.0,0.9997057388277804,91,0.8598134612253154,0.91,34,34,54,54,0,46,0,0,1.0,0
7.0,0.7,26,false,0,3000,1.0,0.9999999999999999,87,0.9999999266978891,0.87,50,47,0,0,1,113,0,0,1.0,0
7.0,0.7,27,true,89,89,0.0,0.9986723001236125,95,0.8505412303617349,0.95,34,34,40,40,0,61,0,0,1.0,0
7.0,0.7,28,true,102,102,0.0,0.9998001913114214,90,0.8614909373917374,0.9,27,28,53,53,0,40,0,0,1.0,0
7.0,0.2,8,false,0,3000,1.0,0.9999999999999999,89,0.9999999292526097,0.89,36,39,0,0,1,99,0,0,1.0,0
7.0,0.5,9,false,0,3000,0.0,0.9999999999999999,87,0.999999925970833,0.87,44,46,0,0,2,146,0,0,1.0,2
5.0,5.0,1,false,0,3000,1.0,0.9999999999999999,86,0.9999999323643095,0.86,41,41,0,0,16,440,3,0,1.0,2
7.0,0.0,15,false,0,3000,1.0,0.9999999999999999,85,0.9999999071265633,0.85,59,60,0,0,6,0,2,0,1.0,5
7.0,0.0,16,true,88,88,1.0,0.9987942915056881,97,0.8509494816641677,0.97,32,33,39,39,0,0,0,0,1.0,0
7.0,1.5,13,false,0,3000,1.0,0.9999999999999999,85,0.9999999275375653,0.85,42,42,0,0,1,111,0,0,1.0,1
7.0,1.5,14,true,109,109,1.0,0.9996957722837307,92,0.8595209588255402,0.92,39,39,60,60,0,62,0,0,1.0,0
5.0,2.0,28,false,0,3000,1.0,0.9999999999999999,86,0.999999930660999,0.86,44,41,0,0,9,305,0,0,1.0,2
7.0,1.5,15,true,91,91,0.0,0.9990216715794403,94,0.8519509318012791,0.94,31,31,42,42,0,50,0,0,1.0,0
7.0,3.0,9,false,0,3000,1.0,0.9999999999999999,85,0.9999999256099024,0.85,51,51,0,0,3,195,0,0,1.0,1
7.0,3.0,10,true,89,89,0.0,0.9989597953866278,94,0.8509546131045197,0.94,31,33,40,40,0,51,0,0,1.0,0
7.0,3.0,11,true,116,116,1.0,0.999394542460649,90,0.8613201522650622,0.9,51,52,67,67,6,325,0,0,1.0,1
7.0,0.5,10,false,0,3000,1.0,0.9999999999999999,88,0.9999999226588036,0.88,57,58,0,0,5,290,0,0,1.0,3
7.0,0.7,29,false,0,3000,0.0,0.9999999999999999,84,0.9999999275063032,0.84,41,43,0,0,1,129,0,0,1.0,1
7.0,0.7,30,true,98,98,0.0,0.9994569635776517,92,0.8563016286387295,0.92,32,34,49,49,0,67,0,0,1.0,0
5.0,5.0,2,false,0,3000,0.0,0.9999999999999999,73,0.9999999085672316,0.73,50,50,0,0,37,872,10,0,1.0,4
7.0,0.2,9,false,0,3000,0.0,0.9999999999999999,85,0.9999999249036322,0.85,50,50,0,0,2,192,0,0,1.0,2
7.0,1.5,16,false,0,3000,1.0,0.9999999999999999,86,0.9999999248291971,0.86,59,59,0,0,10,468,0,0,1.0,3
7.0,0.0,17,false,0,3000,1.0,0.9999999999999999,86,0.9999999224300468,0.86,51,51,0,0,5,0,0,0,1.0,4
7.0,0.0,18,true,99,99,0.0,0.9990060328242104,92,0.8530904084028678,0.92,39,42,50,50,0,0,0,0,1.0,0
7.0,0.5,11,false,0,3000,1.0,0.9999999999999999,88,0.9999999224041191,0.88,61,61,0,0,2,233,0,0,1.0,1
5.0,5.0,3,false,0,3000,1.0,0.9999999999999999,82,0.9999999125796608,0.82,55,53,0,0,37,923,19,0,1.0,5
5.0,5.0,4,true,79,79,0.0,0.9978271275015982,97,0.8489979601650535,0.97,26,27,28,28,1,106,0,0,1.0,0
5.0,5.0,5,true,79,79,0.0,0.9977510560753737,95,0.8487920377476553,0.95,27,27,30,30,3,120,0,0,1.0,1
7.0,1.0,1,false,0,3000,1.0,0.9999999999999999,85,0.9999999229731596,0.85,60,60,0,0,4,260,0,0,1.0,1
7.0,0.0,19,false,0,3000,0.0,0.9999999999999999,88,0.9999998939644281,0.88,65,68,0,0,11,0,3,1,1.0,7
7.0,0.2,10,false,0,3000,0.0,0.9999999999999999,89,0.9999999282072336,0.89,42,44,0,0,2,159,0,0,1.0,0
7.0,1.5,17,false,0,3000,1.0,0.9999999999999999,83,0.9999999216386098,0.83,64,64,0,0,9,391,0,0,1.0,4
7.0,0.5,12,false,0,3000,1.0,0.9999999999999999,88,0.9999999234357866,0.88,60,60,0,0,3,255,0,0,1.0,0
7.0,0.5,13,true,96,96,0.0,0.9992272420579889,93,0.8533309412315232,0.93,37,37,47,47,0,66,0,0,1.0,0
7.0,1.5,18,true,109,109,0.0,0.9991886850006239,93,0.8537414748890132,0.93,46,48,60,60,0,94,0,0,1.0,0
7.0,0.5,14,true,95,95,0.0,0.9984168471823623,97,0.8506139099988036,0.97,41,41,46,46,0,106,0,0,1.0,0
7.0,1.5,19,true,100,100,0.0,0.9992719439739643,95,0.853726066018847,0.95,38,38,51,51,0,80,0,0,1.0,0
7.0,1.0,2,false,0,3000,1.0,0.9999999999999999,88,0.9999999210726713,0.88,64,66,0,0,6,368,0,0,1.0,4
7.0,1.0,3,true,85,85,0.0,0.9989018190997188,97,0.8500676491860085,0.97,28,28,36,36,0,36,0,0,1.0,0
5.0,5.0,6,false,0,3000,0.0,0.9999999999999999,87,0.9999999326508772,0.87,36,37,0,0,12,337,2,0,1.0,2
5.0,5.0,7,true,80,80,1.0,0.9974949006326603,97,0.8485317481100287,0.97,29,30,30,31,0,103,0,0,1.0,0
5.0,5.0,8,true,74,74,1.0,0.9968975223300249,98,0.8468155168995314,0.98,23,24,25,25,1,81,0,0,1.0,0
7.0,0.0,20,false,0,3000,0.0,0.9999999999999999,85,0.9999999182914049,0.85,58,58,0,0,4,0,0,0,1.0,3
7.0,0.2,11,false,0,3000,0.0,0.9999999999999999,82,0.9999999241018765,0.82,51,51,0,0,2,202,0,0,1.0,0
7.0,0.2,12,true,88,88,1.0,0.9993004797034851,97,0.8515952587202892,0.97,25,26,39,39,0,31,0,0,1.0,0
7.0,0.2,13,true,117,117,1.0,0.9992524890660885,93,0.8571833336725801,0.93,55,55,68,68,2,213,0,0,1.0,1
7.0,1.5,20,false,0,3000,0.0,0.9999999999999999,88,0.9999999235603911,0.88,58,61,0,0,5,299,0,0,1.0,2
7.0,1.5,21,true,111,111,0.0,0.9998590520315992,90,0.8652655147172058,0.9,33,33,62,62,0,60,0,0,1.0,0
7.0,1.5,22,true,116,116,0.0,0.9998234361422972,91,0.8643915581948164,0.91,40,41,67,67,1,118,0,0,1.0,0
5.0,5.0,9,false,0,3000,1.0,0.9999999999999999,89,0.999999932138885,0.89,38,38,0,0,10,343,2,0,1.0,0
5.0,5.0,10,true,78,78,0.0,0.9975708778188297,100,0.847714302079051,1.0,27,29,28,29,0,80,0,0,1.0,0
5.0,5.0,11,true,77,77,1.0,0.9975365897880281,99,0.8474759704832019,0.99,24,26,28,28,0,78,0,0,1.0,0
7.0,0.0,21,false,0,3000,0.0,0.9999999999999999,85,0.9999999204278218,0.85,53,54,0,0,5,0,1,0,1.0,3
7.0,0.2,14,false,0,3000,0.0,0.9999999999999999,86,0.9999999252178975,0.86,49,49,0,0,0,90,0,0,1.0,0
7.0,0.2,15,true,92,92,0.0,0.9993264215640529,95,0.8524959161043112,0.95,30,30,43,43,0,42,0,0,1.0,0
7.0,0.2,16,true,104,104,1.0,0.9991635671786722,94,0.8547930552518775,0.94,43,42,55,55,1,142,0,0,1.0,0
5.0,5.0,12,false,0,3000,1.0,0.9999999999999999,86,0.9999999324373063,0.86,41,46,0,0,16,443,2,0,1.0,2
5.0,5.0,13,true,76,76,1.0,0.9972173937791644,99,0.8465149927921477,0.99,27,27,27,27,0,94,0,0,1.0,0
5.0,5.0,14,true,133,133,1.0,0.999308595316322,91,0.6827037225037388,0.91,64,64,84,84,47,1115,37,1,1.0,9
7.0,0.0,22,false,0,3000,0.0,0.9999999999999999,84,0.9999999151257276,0.84,55,55,0,0,2,0,1,0,1.0,2
7.0,0.0,23,true,96,96,0.0,0.9990594775231715,96,0.8518945213839185,0.96,38,38,47,47,0,0,0,0,1.0,0
7.0,0.0,24,true,95,95,0.0,0.9994118715203367,94,0.8542012305612032,0.94,33,33,46,46,0,0,0,0,1.0,0
7.0,0.2,17,false,0,3000,0.0,0.9999999999999999,86,0.9999999281256323,0.86,44,44,0,0,0,88,0,0,1.0,0
7.0,0.2,18,true,83,83,1.0,0.9988852924368592,94,0.8495800570144945,0.94,28,28,34,34,0,42,0,0,1.0,0
5.0,5.0,15,false,0,3000,1.0,0.9999999999999999,83,0.9999998548902078,0.83,54,56,0,0,40,1034,23,0,1.0,5
7.0,0.0,25,false,0,3000,0.0,0.9999999999999999,87,0.9999999273345208,0.87,46,46,0,0,2,0,0,0,1.0,2
7.0,0.2,19,false,0,3000,1.0,0.9999999999999999,84,0.9999999168029008,0.84,79,77,0,0,12,656,0,0,1.0,5
7.0,0.0,26,true,109,109,0.0,0.9997989636487383,90,0.8626285930607845,0.9,34,35,60,60,0,0,0,0,1.0,0
5.0,5.0,16,false,0,3000,0.0,0.9999999999999999,87,0.999999802186031,0.87,72,85,0,0,57,1297,33,11,1.0,12
5.0,5.0,17,true,77,77,0.0,0.9978683067331582,99,0.8480910095703539,0.99,24,25,28,28,0,81,0,0,1.0,0
7.0,0.0,27,false,0,3000,0.0,0.9999999999999999,86,0.9999999274698667,0.86,39,39,0,0,0,0,0,0,1.0,0
7.0,0.2,20,false,0,3000,1.0,0.9999999999999999,88,0.9999999200806152,0.88,69,70,0,0,3,252,0,0,1.0,0
7.0,0.0,28,false,0,3000,0.0,0.9999999999999999,86,0.9999999244577267,0.86,43,43,0,0,0,0,0,0,1.0,0
7.0,0.2,21,false,0,3000,0.0,0.9999999999999999,87,0.9999999252316101,0.87,51,51,0,0,3,199,0,0,1.0,1
7.0,0.2,22,true,91,91,0.0,0.9983772685488713,98,0.8502698949173423,0.98,37,37,42,42,0,86,0,0,1.0,0
7.0,0.2,23,true,115,115,0.0,0.9994678893466742,94,0.8580210210054797,0.94,47,47,66,66,1,157,0,0,1.0,1
7.0,0.0,29,false,0,3000,1.0,0.9999999999999999,87,0.9999999246741141,0.87,51,50,0,0,1,0,0,0,1.0,0
7.0,0.0,30,true,102,102,0.0,0.9992424847437212,95,0.8539705972229068,0.95,40,41,53,53,1,0,0,0,1.0,1
7.0,0.2,24,false,0,3000,0.0,0.9999999999999999,89,0.99999992940225,0.89,37,37,0,0,0,61,0,0,1.0,0
7.0,0.2,25,true,102,102,0.0,0.9993807133792104,91,0.8555818932617415,0.91,40,40,53,53,0,59,0,0,1.0,0
7.0,0.1,1,false,0,3000,1.0,0.9999999999999999,88,0.9999999224308165,0.88,60,60,0,0,3,242,0,0,1.0,1
7.0,0.1,2,false,0,3000,0.0,0.9999999999999999,88,0.9999999206493871,0.88,60,63,0,0,2,194,0,0,1.0,2
7.0,0.1,3,true,133,133,0.0,0.9999227717137336,92,0.8677383226314339,0.92,48,50,84,84,0,127,0,0,1.0,0
7.0,0.1,4,false,0,3000,0.0,0.9999999999999999,84,0.9999999286024123,0.84,42,41,0,0,1,113,0,0,1.0,1
7.0,0.1,5,true,90,90,1.0,0.9984396986164272,97,0.8498473558901068,0.97,36,36,41,41,0,83,0,0,1.0,0
7.0,0.1,6,true,86,86,0.0,0.9984561698894328,97,0.8490460032851148,0.97,31,32,37,37,0,62,0,0,1.0,0
