V,Phi,condition,trial,convergence_tick,converged,first_tick_behavioral,first_tick_belief,first_tick_crystal,first_tick_all_met,final_fraction_A,final_mean_confidence,final_num_crystallised,final_mean_norm_strength,final_frac_dominant_norm,total_ticks
10,0.0,C_normative_only,18,116,true,67,67,64,67,0.0,0.9970100278465414,99,0.9529644382743938,0.99,116
10,0.0,C_normative_only,19,140,true,86,86,81,86,1.0,0.9980572557049934,100,0.9615638852276301,1.0,140
10,0.0,C_normative_only,20,139,true,80,86,90,90,1.0,0.9983623538304655,98,0.9617441571640251,0.98,139
10,0.0,C_normative_only,21,125,true,68,68,67,68,1.0,0.9981284990348865,99,0.95688343854894,0.99,125
10,0.0,C_normative_only,22,134,true,81,83,81,83,0.0,0.9980839014885393,100,0.9605249678362171,1.0,134
10,0.0,C_normative_only,23,87,true,38,38,32,38,0.0,0.9967416088381482,99,0.9511214982938565,0.99,87
10,0.0,C_normative_only,24,101,true,43,43,40,43,1.0,0.9976126951951382,100,0.9482062796300332,1.0,101
10,0.0,C_normative_only,25,115,true,58,60,56,62,0.0,0.9983186214058284,99,0.9682084578045865,0.99,115
10,0.0,C_normative_only,26,117,true,64,64,68,68,1.0,0.997828874593059,98,0.9557595510772893,0.98,117
10,0.0,C_normative_only,27,115,true,62,62,66,66,0.0,0.9975266197793062,98,0.952172107751511,0.98,115
10,0.0,C_normative_only,28,139,true,86,89,90,90,0.0,0.9954600659503552,100,0.9332315780400623,1.0,139
10,0.0,C_normative_only,29,108,true,56,56,55,56,0.0,0.9980132969480247,99,0.9660345480378062,0.99,108
10,0.0,C_normative_only,30,117,true,68,68,67,68,1.0,0.9965790683507346,100,0.9663331892321151,1.0,117
10,0.0,D_full_model,1,69,true,20,20,19,20,0.0,0.9969328517775979,100,0.9812139963620281,1.0,69
10,0.0,D_full_model,2,113,true,63,64,64,64,1.0,0.9970444724714056,99,0.9736200079417217,0.99,113
10,0.0,D_full_model,3,74,true,25,25,24,25,0.0,0.9972621544957192,100,0.9803024780854251,1.0,74
10,0.0,D_full_model,4,78,true,28,29,29,29,0.0,0.997062034096282,100,0.9822349108302145,1.0,78
10,0.0,D_full_model,5,89,true,40,40,40,40,0.0,0.9969634215021443,100,0.9791955028060636,1.0,89
10,0.0,D_full_model,6,106,true,54,54,57,57,1.0,0.9977291696661078,99,0.9824318714357154,0.99,106
10,0.0,D_full_model,7,72,true,23,23,23,23,1.0,0.9972263497604432,100,0.9789955175854481,1.0,72
10,0.0,D_full_model,8,69,true,20,20,18,20,1.0,0.9971391217400345,100,0.9801614395997039,1.0,69
10,0.0,D_full_model,9,101,true,51,51,52,52,0.0,0.997230240793039,100,0.9841254251024022,1.0,101
10,0.0,D_full_model,10,66,true,17,17,17,17,0.0,0.9971029491463314,100,0.985373434432356,1.0,66
10,0.0,D_full_model,11,139,true,89,89,90,90,0.0,0.9974216762937682,99,0.9766771488627759,0.99,139
10,0.0,D_full_model,12,98,true,46,46,49,49,0.0,0.9978235343607974,100,0.9838913358626432,1.0,98
10,0.0,D_full_model,13,77,true,27,28,28,28,0.0,0.9971677696672966,100,0.9794325100102433,1.0,77
10,0.0,D_full_model,14,92,true,43,43,43,43,1.0,0.9964950154942058,100,0.9651052370842479,1.0,92
10,0.0,D_full_model,15,82,true,31,33,32,33,0.0,0.9974709423918725,100,0.9793921233392789,1.0,82
10,0.0,D_full_model,16,80,true,29,29,29,29,0.0,0.9971893845740712,100,0.9809119537527926,1.0,80
10,0.0,D_full_model,17,70,true,21,21,20,21,1.0,0.9969199069660489,100,0.9799889805134641,1.0,70
10,0.0,D_full_model,18,72,true,23,23,22,23,1.0,0.9971776042102288,100,0.9778540758791445,1.0,72
10,0.0,D_full_model,19,89,true,40,40,37,40,1.0,0.9975030230846786,100,0.9726462542817954,1.0,89
10,0.0,D_full_model,20,88,true,39,39,39,39,1.0,0.9967983226904161,100,0.9777449973699871,1.0,88
10,0.0,D_full_model,21,83,true,32,32,29,32,0.0,0.9974390756723366,100,0.9646059850280144,1.0,83
10,0.0,D_full_model,22,74,true,25,25,25,25,1.0,0.9970669785031617,100,0.9804869160336551,1.0,74
10,0.0,D_full_model,23,81,true,31,31,32,32,0.0,0.9973287579030233,100,0.9837845917368743,1.0,81
10,0.0,D_full_model,24,75,true,26,26,23,26,1.0,0.9971675623716736,100,0.9684614623572513,1.0,75
10,0.0,D_full_model,25,72,true,22,23,22,23,1.0,0.9972002986858236,100,0.9809777205389252,1.0,72
10,0.0,D_full_model,26,83,true,33,34,33,34,0.0,0.9971917108951556,100,0.9753282269378113,1.0,83
10,0.0,D_full_model,27,88,true,37,39,38,39,0.0,0.99754003316854,100,0.97590338708681,1.0,88
10,0.0,D_full_model,28,81,true,32,32,29,32,1.0,0.9972308163990803,100,0.9740935617101184,1.0,81
10,0.0,D_full_model,29,106,true,57,57,57,57,1.0,0.9972369357347212,100,0.9811594286417626,1.0,106
10,0.0,D_full_model,30,82,true,31,31,31,31,0.0,0.9972953667414068,100,0.9774829613522854,1.0,82
10,0.5,C_normative_only,1,93,true,40,41,39,41,0.0,0.9977065251404472,100,0.9678226122321328,1.0,93
10,0.5,C_normative_only,2,93,true,41,41,44,44,0.0,0.9981714393929093,98,0.9676402634645885,0.98,93
10,0.5,C_normative_only,3,123,true,64,64,58,64,0.0,0.9980258980066226,100,0.9538342269101026,1.0,123
10,0.5,C_normative_only,4,72,true,20,23,20,23,1.0,0.9972217314586779,100,0.9684310726267233,1.0,72
10,0.5,C_normative_only,5,76,true,26,27,23,27,0.0,0.9974469879812021,100,0.974693122388615,1.0,76
10,0.5,C_normative_only,6,115,true,66,66,63,66,1.0,0.9973854041127911,100,0.9628721597606943,1.0,115
10,0.5,C_normative_only,7,83,true,34,34,31,34,0.0,0.9970596461359641,100,0.9683669601978911,1.0,83
10,0.5,C_normative_only,8,99,true,50,50,43,50,0.0,0.9980229146095254,99,0.9612934494494474,0.99,99
10,0.5,C_normative_only,9,87,true,38,37,31,38,1.0,0.9971492923655273,100,0.9485899677111381,1.0,87
10,0.5,C_normative_only,10,89,true,37,37,27,37,1.0,0.9951731877830592,100,0.927838224846451,1.0,89
10,0.5,C_normative_only,11,116,true,67,67,62,67,0.0,0.9972524927186118,100,0.9590794679615466,1.0,116
10,0.5,C_normative_only,12,91,true,42,41,37,42,0.0,0.9979169945080575,99,0.9684878862876528,0.99,91
10,0.5,C_normative_only,13,102,true,53,53,49,53,0.0,0.9971833182405001,100,0.9525386162519641,1.0,102
10,0.5,C_normative_only,14,111,true,58,60,57,62,1.0,0.9961210096679786,100,0.9541581566618995,1.0,111
10,0.5,C_normative_only,15,100,true,47,48,44,49,1.0,0.9976306885045613,100,0.9647860611307951,1.0,100
10,0.5,C_normative_only,16,94,true,43,45,40,45,0.0,0.9973519827753407,100,0.9582679679221225,1.0,94
10,0.5,C_normative_only,17,103,true,51,51,52,52,0.0,0.9979297857529852,99,0.97158634110962,0.99,103
10,0.5,C_normative_only,18,109,true,56,58,60,60,0.0,0.998283981035269,100,0.9747118651201057,1.0,109
10,0.5,C_normative_only,19,97,true,43,43,38,43,1.0,0.9981349804865799,100,0.9645668430133582,1.0,97
10,0.5,C_normative_only,20,91,true,33,36,33,37,1.0,0.9982558495539346,100,0.964183312838218,1.0,91
10,0.5,C_normative_only,21,121,true,72,70,66,72,1.0,0.9977794154365308,100,0.9663135157562972,1.0,121
10,0.5,C_normative_only,22,98,true,43,43,40,43,1.0,0.9979800175244727,100,0.9590596828992876,1.0,98
10,0.5,C_normative_only,23,132,true,77,77,78,78,1.0,0.9981675528472613,100,0.9704758823119977,1.0,132
10,0.5,C_normative_only,24,109,true,57,57,60,60,0.0,0.9978613847858391,99,0.958463513163932,0.99,109
10,0.5,C_normative_only,25,102,true,53,53,48,53,0.0,0.9974690442281815,99,0.9536754753207083,0.99,102
10,0.5,C_normative_only,26,138,true,88,87,89,89,0.0,0.9979265909282676,96,0.9598425318487699,0.96,138
10,0.5,C_normative_only,27,93,true,44,41,36,44,0.0,0.9976752785116808,100,0.9524354436728873,1.0,93
10,0.5,C_normative_only,28,129,true,77,77,79,80,0.0,0.9974859935283823,100,0.9623172744996095,1.0,129
10,0.5,C_normative_only,29,104,true,55,55,52,55,0.0,0.9972276125454065,100,0.9657911138548411,1.0,104
10,0.5,C_normative_only,30,78,true,26,26,20,26,1.0,0.9968084913311053,100,0.9473966052432299,1.0,78
10,0.5,D_full_model,1,72,true,21,21,20,21,1.0,0.9976322818859188,100,0.9789564682119105,1.0,72
10,0.5,D_full_model,2,89,true,39,39,40,40,1.0,0.9974671092152053,100,0.9729497265640091,1.0,89
10,0.5,D_full_model,3,94,true,44,45,43,45,0.0,0.9971322889764944,99,0.9719548367829505,0.99,94
10,0.5,D_full_model,4,85,true,34,35,36,36,1.0,0.9976147500315345,100,0.9829514897319354,1.0,85
10,0.5,D_full_model,5,73,true,24,24,23,24,0.0,0.9971669935046107,100,0.9827271848764237,1.0,73
10,0.5,D_full_model,6,79,true,30,30,30,30,0.0,0.9969355438646349,100,0.9805917223706898,1.0,79
10,0.5,D_full_model,7,70,true,20,21,19,21,0.0,0.997362982202146,99,0.9830268608879512,0.99,70
10,0.5,D_full_model,8,74,true,25,25,25,25,0.0,0.9968455322416289,100,0.9799538816966171,1.0,74
10,0.5,D_full_model,9,68,true,19,19,18,19,1.0,0.9974517683834628,100,0.9837581527003924,1.0,68
10,0.5,D_full_model,10,70,true,21,21,21,21,1.0,0.9970880025320993,100,0.983911709863841,1.0,70
10,0.5,D_full_model,11,73,true,23,24,23,24,0.0,0.9971350198763269,100,0.9816993263454675,1.0,73
10,0.5,D_full_model,12,94,true,39,40,41,42,0.0,0.9980631431632873,100,0.9765869531715622,1.0,94
10,0.5,D_full_model,13,79,true,30,30,29,30,0.0,0.9969408532209405,99,0.9779807590093559,0.99,79
10,0.5,D_full_model,14,99,true,47,47,48,50,1.0,0.9976555687545087,99,0.9800883760106875,0.99,99
10,0.5,D_full_model,15,84,true,35,35,35,35,1.0,0.9971843363917569,99,0.9790426423192532,0.99,84
10,0.5,D_full_model,16,69,true,20,20,20,20,1.0,0.997112311397457,100,0.9848105119278047,1.0,69
10,0.5,D_full_model,17,74,true,25,25,23,25,1.0,0.9973263335576275,100,0.9766921191314712,1.0,74
10,0.5,D_full_model,18,73,true,24,24,24,24,1.0,0.9969388553302381,100,0.9808818696010553,1.0,73
10,0.5,D_full_model,19,75,true,26,26,24,26,0.0,0.9971164129565905,100,0.9759526699089456,1.0,75
10,0.5,D_full_model,20,77,true,28,28,28,28,0.0,0.9969216516026287,99,0.9760064237568197,0.99,77
10,0.5,D_full_model,21,73,true,24,24,23,24,0.0,0.9972369785152715,100,0.9857130436160669,1.0,73
10,0.5,D_full_model,22,74,true,25,25,24,25,1.0,0.9967585143810835,100,0.9710479398101028,1.0,74
10,0.5,D_full_model,23,76,true,25,27,25,27,0.0,0.9974263751836756,100,0.9839632196926952,1.0,76
10,0.5,D_full_model,24,76,true,27,27,27,27,0.0,0.9966368762072929,99,0.9824203032859634,0.99,76
10,0.5,D_full_model,25,83,true,30,31,29,32,0.0,0.9976895330858379,100,0.9732937589112421,1.0,83
10,0.5,D_full_model,26,71,true,22,22,22,22,1.0,0.9968845414894486,100,0.9805018252646982,1.0,71
10,0.5,D_full_model,27,84,true,35,35,33,35,0.0,0.9973645633584192,99,0.971356570050679,0.99,84
10,0.5,D_full_model,28,74,true,25,25,25,25,1.0,0.9971653428899547,100,0.9780099322873642,1.0,74
10,0.5,D_full_model,29,78,true,28,29,27,29,1.0,0.9970454494518383,100,0.9746168360983734,1.0,78
10,0.5,D_full_model,30,77,true,28,28,27,28,0.0,0.9966740565975383,100,0.9819234846335746,1.0,77
10,1.0,C_normative_only,1,96,true,45,45,40,45,0.0,0.9978372444813225,100,0.9684350589010755,1.0,96
10,1.0,C_normative_only,2,80,true,29,31,27,31,0.0,0.9972979462860779,100,0.9690553432360103,1.0,80
10,1.0,C_normative_only,3,107,true,54,55,48,58,1.0,0.9961136314686335,100,0.9365690653641942,1.0,107
10,1.0,C_normative_only,4,97,true,48,48,45,48,0.0,0.9972540703266887,98,0.9703793849849858,0.98,97
10,1.0,C_normative_only,5,73,true,24,24,20,24,0.0,0.9973315106716342,100,0.972863423307183,1.0,73
10,1.0,C_normative_only,6,77,true,28,28,23,28,0.0,0.997501668318292,100,0.9723130716696394,1.0,77
10,1.0,C_normative_only,7,85,true,36,36,27,36,1.0,0.9964965934735084,100,0.944198897641821,1.0,85
10,1.0,C_normative_only,8,100,true,46,48,41,48,0.0,0.9982479363771536,100,0.9635762533474483,1.0,100
10,1.0,C_normative_only,9,146,true,95,94,86,95,1.0,0.9984141290887883,99,0.9627611322074541,0.99,146
10,1.0,C_normative_only,10,85,true,30,31,27,31,0.0,0.9979424442611081,100,0.9628884171570552,1.0,85
10,1.0,C_normative_only,11,90,true,34,34,22,34,1.0,0.9980099728167255,100,0.9546290402487025,1.0,90
10,1.0,C_normative_only,12,104,true,55,55,51,55,1.0,0.9975409526083667,98,0.9615790799507962,0.98,104
10,1.0,C_normative_only,13,84,true,34,35,31,35,1.0,0.9974925299326345,99,0.9764071361644605,0.99,84
10,1.0,C_normative_only,14,95,true,46,45,42,46,0.0,0.9974964781935798,100,0.969790010448271,1.0,95
10,1.0,C_normative_only,15,94,true,45,45,43,45,1.0,0.9974171700239873,100,0.9761440963459883,1.0,94
10,1.0,C_normative_only,16,89,true,38,40,34,40,0.0,0.9974339127304277,100,0.9617470775083515,1.0,89
10,1.0,C_normative_only,17,87,true,36,36,31,36,0.0,0.9978077880443315,100,0.965009164871144,1.0,87
10,1.0,C_normative_only,18,134,true,82,82,80,82,0.0,0.9978926016160652,99,0.9650970634633307,0.99,134
10,1.0,C_normative_only,19,77,true,27,28,23,28,0.0,0.9975258825672425,100,0.9673881003817755,1.0,77
10,1.0,C_normative_only,20,69,true,18,20,17,20,1.0,0.9975038278928064,100,0.9834039611822182,1.0,69
10,1.0,C_normative_only,21,79,true,30,30,24,30,1.0,0.9977847218530651,99,0.9694292793732224,0.99,79
10,1.0,C_normative_only,22,119,true,66,70,62,70,0.0,0.9976916359515101,99,0.9628120325200561,0.99,119
10,1.0,C_normative_only,23,96,true,47,47,42,47,0.0,0.9968916112427186,100,0.9609739046513812,1.0,96
10,1.0,C_normative_only,24,72,true,22,23,21,23,0.0,0.9971067400376981,100,0.9776606354906241,1.0,72
10,1.0,C_normative_only,25,96,true,43,47,42,47,1.0,0.9975888938031088,99,0.9626437084523654,0.99,96
10,1.0,C_normative_only,26,118,true,64,64,63,64,0.0,0.9972608355483363,100,0.9538830465213722,1.0,118
10,1.0,C_normative_only,27,90,true,37,41,38,41,0.0,0.9974096870826642,100,0.9580819071887936,1.0,90
10,1.0,C_normative_only,28,71,true,20,22,20,22,0.0,0.9972416636948208,100,0.9811393293094968,1.0,71
10,1.0,C_normative_only,29,107,true,46,46,30,46,1.0,0.9977058001642243,100,0.9476118232738926,1.0,107
10,1.0,C_normative_only,30,116,true,58,58,50,58,0.0,0.9984522637126239,100,0.9574736837438015,1.0,116
10,1.0,D_full_model,1,101,true,52,51,50,52,1.0,0.9974674393580472,99,0.9750447814228277,0.99,101
10,1.0,D_full_model,2,65,true,16,16,16,16,0.0,0.9971442862670976,100,0.9867415559564691,1.0,65
10,1.0,D_full_model,3,70,true,21,21,18,21,0.0,0.9973443840264459,100,0.9839982821139311,1.0,70
10,1.0,D_full_model,4,100,true,51,51,50,51,1.0,0.9971975389485398,98,0.9701180394720068,0.98,100
10,1.0,D_full_model,5,68,true,18,19,18,19,0.0,0.997360946316787,100,0.983520967962062,1.0,68
10,1.0,D_full_model,6,88,true,39,39,38,39,0.0,0.9971810634501403,100,0.9804972848791553,1.0,88
10,1.0,D_full_model,7,69,true,20,20,20,20,0.0,0.9971095315828893,99,0.9857363492997715,0.99,69
10,1.0,D_full_model,8,83,true,34,34,32,34,0.0,0.9973507518943121,99,0.9705507750308658,0.99,83
10,1.0,D_full_model,9,83,true,34,34,32,34,0.0,0.9971783713397347,99,0.976541062061763,0.99,83
10,1.0,D_full_model,10,85,true,36,36,36,36,1.0,0.9970411114770131,99,0.9658324107265739,0.99,85
10,1.0,D_full_model,11,83,true,34,34,33,34,0.0,0.9971032053955586,99,0.9765421874094501,0.99,83
10,1.0,D_full_model,12,110,true,58,59,57,59,1.0,0.9975457715081864,100,0.9725478588845653,1.0,110
10,1.0,D_full_model,13,80,true,30,30,31,31,0.0,0.9970080219975256,100,0.9834260936961826,1.0,80
10,1.0,D_full_model,14,91,true,42,42,40,42,1.0,0.9973476373820417,100,0.9732678806485456,1.0,91
10,1.0,D_full_model,15,76,true,25,26,25,27,1.0,0.9972379400589803,100,0.9821397676906156,1.0,76
10,1.0,D_full_model,16,101,true,50,52,49,52,1.0,0.9977538106588659,100,0.974894592266423,1.0,101
10,1.0,D_full_model,17,65,true,16,16,16,16,1.0,0.9970309749521741,100,0.986145700547891,1.0,65
10,1.0,D_full_model,18,86,true,37,37,36,37,0.0,0.9971538851439099,100,0.9792542864824726,1.0,86
10,1.0,D_full_model,19,107,true,58,58,58,58,1.0,0.9966138504871167,100,0.9757095631857934,1.0,107
10,1.0,D_full_model,20,86,true,36,36,37,37,1.0,0.9974593023187235,99,0.983449262626766,0.99,86
10,1.0,D_full_model,21,78,true,27,28,27,29,1.0,0.9974634188187356,100,0.976445366261063,1.0,78
10,1.0,D_full_model,22,108,true,57,59,59,59,0.0,0.9975722222768093,100,0.9793121701592824,1.0,108
10,1.0,D_full_model,23,68,true,19,19,17,19,0.0,0.9972411132218413,100,0.9814974516462824,1.0,68
10,1.0,D_full_model,24,77,true,28,28,26,28,1.0,0.9970112110314053,100,0.972936184224964,1.0,77
10,1.0,D_full_model,25,92,true,42,42,43,43,0.0,0.9972433518982801,100,0.9821205334176067,1.0,92
10,1.0,D_full_model,26,73,true,24,24,22,24,0.0,0.996758724740659,99,0.9752979635720799,0.99,73
10,1.0,D_full_model,27,88,true,39,39,38,39,1.0,0.9973202770383799,100,0.9765208787502061,1.0,88
10,1.0,D_full_model,28,73,true,24,24,21,24,0.0,0.997555742699923,100,0.9748593245396404,1.0,73
10,1.0,D_full_model,29,81,true,30,32,32,32,0.0,0.9969610447690728,99,0.9729146977043825,0.99,81
10,1.0,D_full_model,30,79,true,30,30,30,30,0.0,0.9971599881188008,100,0.9805880082935885,1.0,79
10,2.0,C_normative_only,1,121,true,70,70,60,70,1.0,0.9954724480911349,100,0.9261664007457088,1.0,121
10,2.0,C_normative_only,2,85,true,33,36,33,36,1.0,0.9971226743925317,99,0.966548109542642,0.99,85
10,2.0,C_normative_only,3,93,true,44,44,43,44,0.0,0.997349080307408,99,0.9609412402016227,0.99,93
10,2.0,C_normative_only,4,79,true,30,30,24,30,0.0,0.9972464278445244,100,0.9624345244322348,1.0,79
10,2.0,C_normative_only,5,92,true,33,33,26,33,0.0,0.9980182598680384,100,0.9497674080749039,1.0,92
10,2.0,C_normative_only,6,87,true,31,35,29,36,0.0,0.9967123827301572,100,0.9425146742004192,1.0,87
10,2.0,C_normative_only,7,92,true,36,36,29,36,1.0,0.9981765730296125,98,0.9621271200988091,0.98,92
10,2.0,C_normative_only,8,91,true,39,34,28,39,1.0,0.9982539801782347,100,0.959473931671431,1.0,91
10,2.0,C_normative_only,9,77,true,26,28,26,28,0.0,0.9974236531789837,100,0.9748908786977443,1.0,77
10,2.0,C_normative_only,10,102,true,47,47,42,47,0.0,0.998375682951642,100,0.9619632089700402,1.0,102
10,2.0,C_normative_only,11,116,true,60,60,59,60,1.0,0.9983559372461273,100,0.9679418385076966,1.0,116
10,2.0,C_normative_only,12,97,true,45,44,34,45,1.0,0.9980470629952233,100,0.9554802208726517,1.0,97
10,2.0,C_normative_only,13,106,true,54,54,53,54,0.0,0.9980402353538714,100,0.9750353118098964,1.0,106
10,2.0,C_normative_only,14,98,true,42,44,35,44,0.0,0.9979694923509781,100,0.9564350378595198,1.0,98
10,2.0,C_normative_only,15,90,true,37,40,36,41,1.0,0.9975420033462993,100,0.9635422056807964,1.0,90
10,2.0,C_normative_only,16,99,true,50,50,48,50,0.0,0.9970469701984822,100,0.9687170291581545,1.0,99
10,2.0,C_normative_only,17,101,true,52,48,44,52,1.0,0.9979169841529785,100,0.9635530107744055,1.0,101
10,2.0,C_normative_only,18,80,true,26,27,23,27,0.0,0.9978188736062702,100,0.965015764537812,1.0,80
10,2.0,C_normative_only,19,107,true,38,39,30,39,0.0,0.9982506188362157,100,0.9536576416714568,1.0,107
10,2.0,C_normative_only,20,103,true,54,53,52,54,0.0,0.9976326365228495,99,0.9644990159968064,0.99,103
10,2.0,C_normative_only,21,96,true,45,45,44,45,0.0,0.9973898896237933,99,0.9703202051136701,0.99,96
10,2.0,C_normative_only,22,106,true,53,54,57,57,0.0,0.9977177612977199,98,0.9513904870112271,0.98,106
10,2.0,C_normative_only,23,79,true,29,30,24,30,1.0,0.9968047208875873,100,0.957443711854625,1.0,79
10,2.0,C_normative_only,24,90,true,37,37,32,37,1.0,0.9980018078233382,100,0.9624401274394988,1.0,90
10,2.0,C_normative_only,25,124,true,57,57,52,57,1.0,0.9983932619732621,100,0.957858494208865,1.0,124
10,2.0,C_normative_only,26,84,true,27,29,23,29,1.0,0.9978788100117064,100,0.9610309733467416,1.0,84
10,2.0,C_normative_only,27,100,true,39,44,39,44,1.0,0.998608378720213,98,0.9663583088472364,0.98,100
10,2.0,C_normative_only,28,100,true,44,44,39,44,0.0,0.9977583192016488,100,0.9532896645762337,1.0,100
10,2.0,C_normative_only,29,90,true,34,37,27,37,0.0,0.9981664787819001,99,0.9625884525027109,0.99,90
10,2.0,C_normative_only,30,97,true,46,46,43,46,0.0,0.9971960311442054,99,0.9611481871141474,0.99,97
10,2.0,D_full_model,1,77,true,26,28,26,28,0.0,0.9974589039722378,99,0.9782645572399346,0.99,77
10,2.0,D_full_model,2,76,true,26,27,25,27,1.0,0.9973156859550802,100,0.9819947323335321,1.0,76
10,2.0,D_full_model,3,77,true,26,28,27,28,1.0,0.9969373964307541,100,0.9736792618926178,1.0,77
10,2.0,D_full_model,4,80,true,30,30,31,31,1.0,0.9970657594422075,100,0.9756681068571241,1.0,80
10,2.0,D_full_model,5,120,true,68,69,71,71,1.0,0.9976163658257658,100,0.9788251066073183,1.0,120
10,2.0,D_full_model,6,76,true,26,27,24,27,0.0,0.9972494336497247,100,0.9757642971378396,1.0,76
10,2.0,D_full_model,7,78,true,29,29,26,29,0.0,0.9968600080655906,100,0.9655614456372041,1.0,78
10,2.0,D_full_model,8,88,true,39,39,38,39,0.0,0.9968815241509419,100,0.9754799129179835,1.0,88
10,2.0,D_full_model,9,79,true,30,30,27,30,0.0,0.9974545981718612,100,0.979762037776409,1.0,79
10,2.0,D_full_model,10,95,true,46,46,46,46,0.0,0.9971948431035256,99,0.9758682485000315,0.99,95
10,2.0,D_full_model,11,80,true,31,31,29,31,0.0,0.9967032495123231,100,0.9640828167754915,1.0,80
10,2.0,D_full_model,12,73,true,20,21,19,22,0.0,0.9974913711811597,100,0.9817307003679114,1.0,73
10,2.0,D_full_model,13,79,true,29,30,30,30,0.0,0.997147665956583,100,0.9806296255536117,1.0,79
10,2.0,D_full_model,14,72,true,23,23,22,23,0.0,0.9967649803030966,99,0.9786941815720416,0.99,72
10,2.0,D_full_model,15,77,true,28,28,26,28,1.0,0.9970492752253949,100,0.9779338964409096,1.0,77
10,2.0,D_full_model,16,91,true,42,41,37,42,0.0,0.9977641948531638,100,0.9757634330913111,1.0,91
10,2.0,D_full_model,17,77,true,27,27,28,28,1.0,0.9972743547572996,100,0.9829580527701457,1.0,77
10,2.0,D_full_model,18,79,true,28,30,28,30,0.0,0.9975977315125806,100,0.9802981217385891,1.0,79
10,2.0,D_full_model,19,95,true,46,46,43,46,0.0,0.9975406380870555,100,0.9737363007616548,1.0,95
10,2.0,D_full_model,20,69,true,20,20,19,20,1.0,0.9969811413933676,100,0.9821681304221612,1.0,69
10,2.0,D_full_model,21,67,true,18,18,18,18,1.0,0.9969653394734348,100,0.9840935848414928,1.0,67
10,2.0,D_full_model,22,86,true,33,35,30,37,1.0,0.9974987420383578,100,0.9622202531458524,1.0,86
10,2.0,D_full_model,23,95,true,45,46,46,46,0.0,0.9973892463679871,99,0.975204313638372,0.99,95
10,2.0,D_full_model,24,72,true,23,23,22,23,0.0,0.9971687826195478,99,0.9828938125398223,0.99,72
10,2.0,D_full_model,25,92,true,40,41,43,43,0.0,0.9974694908515651,100,0.9801183198983843,1.0,92
10,2.0,D_full_model,26,83,true,33,34,33,34,1.0,0.9972427382258818,100,0.9789694698135522,1.0,83
10,2.0,D_full_model,27,80,true,31,31,30,31,1.0,0.9970645642220606,100,0.9747049416952933,1.0,80
10,2.0,D_full_model,28,86,true,35,37,37,37,0.0,0.997130157585479,99,0.9792018092270229,0.99,86
10,2.0,D_full_model,29,79,true,30,30,29,30,1.0,0.9970631306935929,100,0.97839882318392,1.0,79
10,2.0,D_full_model,30,87,true,36,38,38,38,1.0,0.9971729203762955,100,0.9774145453121231,1.0,87
